NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0024,04.168,cheekbone,tulang pipi,ßu'u nu pimpi,ßu'u nu pimpi  [2. F] p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[2. F],,,,noun,,anggota tubuh,,016,0.0,0.0,,,
0025,04.209,chin,dagu,aje,aje  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0029,021,49.0,0.0,,,
0026,04.370,"foot, leg",kaki,paa,paa -nya  K71,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya  K71,,,,bodyparts,noun,,anggota tubuh,0086,038,162.0,4.0,C125 D45 E117 F121 G130,46.0,55.0
0027,04.380,toe,jari kaki,'oya nu paa,'oya nu paa [1. koya],Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[1. koya],,,bodyparts,noun,,anggota tubuh,0106,046,321.0,0.0,,,
0028,04.373,sole of the foot,tapak kaki,ayaba paa,ayaba paa p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0087,044,275.0,0.0,,,
0029,04.360,knee,lutut,tu'u,tu'u  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0091,041,154.0,0.0,C126 D46 E118 F122 G131 Sa92,47.0,
0030,04.362,"popliteal space, back of the knee#",(pe)lipatan lutut,tinggodo,tinggodo  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0092,042*,0.0,0.0,,,
0031,04.371,"joint (ankle, elbow, wrist)","sendi, pergelangan (kaki, tangan, etc)",oyu,oyu,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0088,043*,5.0,0.0,,,
0032,04.372,heel,tumit,tadu,tadu  p45,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0089,045,138.0,0.0,,,
0033,04.330,hand,tangan,tonuju,tonuju p56 p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0097,027*,132.0,1.0,C127 D47 E119 F119 G128,48.0,65.0
0034,04.331,palm of the hand,tapak tangan,ayaba nu tonuju,ayaba nu tonuju [ayabantonuju]  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[ayabantonuju],,,bodyparts,noun,,anggota tubuh,0102,028,210.0,0.0,,,
0035,12.541,span (eight inches),jengkal,sanjangga  K79,sanjangga  K79,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,,,,anggota tubuh,,029,279.0,0.0,,,
0036,04.340,finger,jari,tonunju,tonunju,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0104,030,110.0,0.0,,,
0037,04.342,thumb,ibu jari,kotumpu,kotumpu  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0108,031,0.0,0.0,,,
0038,04.343,"pinky, little finger",jari kelingking,konjili,konjili  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0112,032,0.0,0.0,,,
0039,04.344,fingernail,kuku jari,kalupa,kalupa / 'alupa~ p45,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0107,033,111.0,0.0,C124 D44 E116 F120 G129,,
0039,04.344,fingernail,kuku jari,'alupa,kalupa / 'alupa~ p45,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0107,033,111.0,0.0,C124 D44 E116 F120 G129,,
0040,04.320,elbow,siku,si'u,si'u  p44,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0100,026,94.0,0.0,,,
0042,04.400,chest,dada,baraba,baraba  [1. bambara],Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[1. bambara],,,bodyparts,noun,,anggota tubuh,0041/42,035,46.0,0.0,,,
0043,04.410,breast,"susu, buah dada",susu,susu,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0044,036*,34.0,18.0,C130 D50 E122 G126 Sa18,51.0,
0045,04.411,suck at the breast,susu  menyusu,susu,susu moN--i ro--i~ pepe- -mo  p73,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,moN--i ro--i pepe- -mo  ,,,,body,intr,action,,0048,,0.0,0.0,,,
0047,04.280,neck,leher,ßotoßuu,ßotoßuu [2. ßotohuu] p60,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[2. ßotohuu],,,bodyparts,noun,,anggota tubuh,0038,023*,192.0,25.0,C129 D49 E121 F116 G125,50.0,103.0
0048,04.290,throat (esophagus),kerongkongan,ßuroko,ßuroko  [F]  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[F],,,bodyparts,noun,,anggota tubuh,0037,024*,315.0,0.0,,,
0049,04.191,upper back,punggung atas,tanga  K69,tanga  K69 p60,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0063,034*,11.0,13.0,,,6.0
0050,04.435,belly,perut,'ompo,'ompo -nya  p44 p63,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya   ,,,,bodyparts,noun,,anggota tubuh,0054,037*,16.0,14.0,C128 D48 E120 F117 G127 Z4.46A,49.0,10.0
0051,04.144,body hair,bulu (badan)  ->04.140,ßulu,ßulu  [1. F],Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,[1. F],,,bodyparts,noun,,anggota tubuh,0122,047*,0.0,0.0,C115 E107 F106 G115,,
0052,04.300,shoulder,bahu,aßaa,aßaa  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0065,025,261.0,19.0,,,
0054,04.351,thigh,paha,timpu,timpu  -nya p46,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya ,,,,bodyparts,noun,,anggota tubuh,0090,039,309.0,0.0,,,
0055,04.120,skin (person),kulit,'ulisi K69,'ulisi K69 p60,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0121,048,265.0,12.0,C117 D27 E101 F100 G107,28.0,137.0
0056,04.160,bone,tulang,ßu'u,ßu'u   p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0115,051,31.0,15.0,C112 D30 E104 F104 G113,31.0,17.0
0057,04.162,rib,tulang rusuk,ßu'u nu usu,ßu'u nu usu,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0050,052,232.0,0.0,,,
0058,04.440,heart,jantung ->08.845,sule  K71,sule  K71 p60,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0052,053*,136.0,0.0,C132 D51 G111,52.0,69.0
0059,04.150,blood,darah,raa,raa  K70  me- K74,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,Kme- K74,,,,body,noun,mass,anggota tubuh,0116,054,26.0,23.0,C111 D29 E103 F103 G110,30.0,15.0
0060,04.454,"gall, bile",empedu,poyu,poyu  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0057,057*,0.0,0.0,,,
0061,04.461,"intestines, guts (G)","usus, isi perut (w)",tailiko,tailiko  p73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0055,059*,150.0,16.0,,,63.0
0063,04.450,liver,hati,ate  K73,ate  K73,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0056,056*,170.0,17.0,C131 D52 E123 F118 G112,53.0,90.0
0064,04.441,lungs,paru-paru,ate bura,ate bura ~  p73,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0051,058,175.0,0.0,,,
0064a,04.164,rib cage,rangka tulang rusuk,nganganjule,"nganganjule  ""ulu hati"" p60",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,"""ulu hati""",,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0065,04.130,"flesh, meat",daging (mentah),isi  K68,isi  K68,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0539/01,049*,0.0,103.0,C110 D28 E102 F102 G108,29.0,95.0
0066,04.492,penis,kemaluan laki-laki,uti,uti  p64,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0077,064*,213.0,0.0,,,
0069,04.480,vagina,kemaluan perempuan,ßana,ßana  p64,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0078,065,333.0,0.0,,,
0072,04.731,become pregnant,jadi hamil,nangida,nangida  ~  (?) p63,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,,,(?),,body,tr,,,,,0.0,0.0,,,
0073,04.730,pregnant,"hamil, kandung mengandung ->04.435",'ompo,'ompo mV- -mo ~  p63,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,mV- -mo   ,,,,body,stative,state,kata kerja,0178,474,0.0,0.0,C213 E192 F193 G209,,
0080,04.465,anus,"dubur, lubang pantat",bolo tai  K81,bolo tai  K81,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0071,061*,7.0,0.0,,,
0081,04.464,buttocks,"pantat, bokong",gampuru,gampuru ~  p73,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0069,060,38.0,0.0,,,
0082,04.665,"excrement, feces",tahi,tai,tai,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,noun,mass,anggota tubuh,0073,063,95.0,0.0,,,
0083,04.660,defecate,"berak, membuang air besar",tai,tai motu-/moto-,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,motu-/moto-,,,,body,intr,action,kata kerja,0072,452,73.0,0.0,,,
0084,04.650,urinate,kencing (k.k.),tulee,tulee / tolee mo- nitulei/nituleeni  p52,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,intr,action,,0082,,0.0,0.0,,,
0084,04.650,urinate,kencing (k.k.),tolee,tulee / tolee mo- nitulei/nituleeni  p52,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mo- nitulei,,,,body,intr,action,,0082,,0.0,0.0,,,
0084,04.650,urinate,kencing (k.k.),nituleeni,tulee / tolee mo- nitulei/nituleeni  p52,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,intr,action,,0082,,0.0,0.0,,,
0085,04.651,urine,air kencing #collapse?,lee,lee,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0083,062,332.0,0.0,,,
0086,04.640,fart,kentut  berkentut,ontuti,ontuti moN-  p75,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,moN-  ,,,,body,intr,action,,0075,,0.0,0.0,,,
0087a,04.335,fist,"tinju, kepalan",jaguru,=09.215,Taje,Petapa,120.1238,-0.7782,,True,,,False,=09.215,mosi- me-  ,,,,bodyparts,noun,,,,,0.0,0.0,,,
0091,04.352,calf,betis,taßu paa,taßu paa,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0093,040,0.0,0.0,,,
0093,04.281,nape,tengkuk,tundu,tundu -nya  K69 p60,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya  K69 ,,,,bodyparts,noun,,,0040,,0.0,0.0,,,
0095,04.462,waist,pinggang,aßa,aßa,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0095a,04.312,armpit,ketiak,'e'e,'e'e   p72,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,,noun,,,0099,,0.0,0.0,,,
0096,04.468,tailbone (coccyx),tulang tungging/ekor,duidui,duidui ~ =04.464(?) p63,Taje,Petapa,120.1238,-0.7782,,False,,,False,=04.464,,,(?),,bodyparts,noun,,,0070,,0.0,0.0,,,
0100,04.272,molar,geraham,baga,baga  -nya  p45,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya  ,,,,bodyparts,noun,,,0034,,0.0,0.0,,,
0102,04.155,"vein, tendon","urat, urat darah",uati,uati    p74,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodypart,noun,,anggota tubuh,0118,055*,334.0,0.0,,,
0105,05.791,"fat, grease#",lemak,lotugi,lotugi  p74,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,,noun,prop / sta,anggota tubuh,1073,050*,104.0,104.0,C113 D31 E105 F101 G109,32.0,42.0
0106,04.232,mucus,ingus ->04.845,nguusi,nguusi  -nya  p45,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya  ,,,,body,noun,,,0020,,0.0,0.0,,,
0109,04.148,moustache,kumis,ßulungunju,ßulungunju,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,bodyparts,noun,,,0027,,0.0,0.0,,,
0110,04.990,"naked, bare",telanjang,lalau,lalau me- me-~ p33,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,me- me- ,,,,body,stative,,,,,0.0,0.0,,,
0111,04.930,bald,"gundul, botak",suo,"suo ma-, sula ma-  ~",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,ma-,,,,body,stative,state,,0007,,0.0,0.0,,,
0111,04.930,bald,"gundul, botak",sula,"suo ma-, sula ma-  ~",Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,ma-  ,,,,body,stative,state,,0007,,0.0,0.0,,,
0112,04.740,"live, be alive",hidup ->12.530,tußu,tußu me- p54  pe'e- -mo  K77,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,me-   pe'e- -mo  K77,,,,,intr,state,kata kerja,0182,410,0.0,76.0,,,89.0
0113,04.610,sleep,tidur   ->07.212,turu,turu mo'o- nipo'o--i nipopo'o-~ *no p52 po'o--o (tempat) p56,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,mo'o- nipo'o--i nipopo'o- *no  po'o--o  ,,(tempat),,body,stative,event,kata kerja,0138,466*,269.0,48.0,C186 E59 E170 F171 G183,60.0,139.0
0115,04.620,dream,(ber)mimpi,upi,upi moN- nipoN-  ~,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,moN- nipoN-  ,,,,body,intr / tr,event,kata kerja,0139,467,79.0,50.0,C211 E191 F172 G186,,
0116,04.628,nod,angguk  mengangguk,undu 'ounduundu,undu 'ounduundu mV- mV-RDP2  p59,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mV- mV-RDP2  ,,,,body,intr,action,,0177,,0.0,0.0,,,
0117,04.624,"nod, be sleepy",antuk  mengantuk,mee  memeemo mata,mee  memeemo mata  p59,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,intr / adj,state,kata kerja,0141,464,0.0,0.0,C212 E182 F170 G185,,
0118,04.615,shut the eyes,pejam  memejamkan mata,pisi,pisi ni- -mo,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,ni- -mo,,,,bodyaction,intr,event / ac,,0230,,0.0,0.0,,,
0118a,04.617,"wink (of an eye), flicker",kedip  berkedip-kedip,mpika nimpikampika'o,mpika nimpikampika'o sa- p59 K81,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,sa-  K81,,,,bodyaction,intr,event,,,,0.0,0.0,,,
0119,04.612,snore,dengkur  berdengkur,momanggori,momanggori  p75,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,intr,,,,,0.0,0.0,,,
0120,04.630,wake up,"bangun, sadar  ->09.440",pemata,pemata M- -mo p63,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,M- -mo ,,,,body,intr,event,kata kerja,0142,468*,0.0,0.0,C188 E172 F173 G187,,
0121,04.631,"awaken s.o., get up",bangun  membangunkan  ->10.145,banguna'o,banguna'o ro- mo-  =09.440,Taje,Petapa,120.1238,-0.7782,,True,,,False,=09.440,ro- mo-  ,,,,,tr,action,kata kerja,1223,469*,0.0,0.0,C189 E173 G188,,
0122,05.110,eat,makan,'uma,"'uma mo- popo- -mo p53 K77, nu'a ni- ro- p46 momba-  p53",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mo- popo- -mo  K77,,,,body,tr / intr,action,kata kerja,0128,390,89.0,37.0,C182 D54 E166 F165 G178,55.0,37.0
0122,05.110,eat,makan,nu'a,"'uma mo- popo- -mo p53 K77, nu'a ni- ro- p46 momba-  p53",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,ni- ro-  momba-  ,,,,body,tr / intr,action,kata kerja,0128,390,89.0,37.0,C182 D54 E166 F165 G178,55.0,37.0
0123,05.180,chew (not swallow),kunyah  mengunyah,tangia,tangia maN%t- ni-  p75,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,maN%t- ni-  ,,,,body,tr,action,kata kerja,,393,0.0,38.0,,,
0124,05.181,chew betelnut,makan pinang,panga,"panga -no moN- poN--no, posugi M-",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-no moN- poN--no,,,,,tr,action,kata kerja,,394*,18.0,0.0,Z8.62B,,
0124,05.181,chew betelnut,makan pinang,posugi,"panga -no moN- poN--no, posugi M-",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,M-,,,,,tr,action,kata kerja,,394*,18.0,0.0,Z8.62B,,
0125,05.183,swallow,telan  menelan,onyo,onyo moN- ro- ni- -mo  p54 p63,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,moN- ro- ni- -mo   ,,,,body,intr / tr,action,kata kerja,0137,395,296.0,0.0,,,
0127,05.160,suck (not nurse),isap  mengisap,tomisi,tomisi moN- ni-,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,moN- ni-,,,,,tr,action,kata kerja,1235,396*,293.0,42.0,,,156.0
0127b,01.870,matches,"korek api, matches",colo  K69,colo  K69 ~,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,,,,,,tr,action,kata kerja,,,0.0,0.0,,,
0129,05.130,drink,minum,inu,inu meN- ni- p54  ropa- pepeN- -mo K77 p60,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,meN- ni-   ropa- pepeN- -mo K77 ,,,,body,tr / intr,action,kata kerja,0130,391,80.0,40.0,C180 D53 E164 F163 G176,54.0,31.0
0130,04.980,drunk,mabuk,nilele,nilele -nya  p46,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,-nya  ,,,,body,stative,state,,0131,,0.0,0.0,,,
0131,05.145,satisfied,puas,ajemo,"ajemo  ""tidak mau lagi""",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,"""tidak mau lagi""",,body,stative,state,,0133,,0.0,0.0,,,
0132,05.151,thirsty,haus,no'oga ßotoßuu,"no'oga ßotoßuu  p46  ->04.280,15.840",Taje,Petapa,120.1238,-0.7782,,True,,,False,->04.280,,,,,body,stative,state,kata sifat,0132,291,311.0,0.0,C179 E163 F162 G175,,
0132,05.151,thirsty,haus,15.840,"no'oga ßotoßuu  p46  ->04.280,15.840",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,stative,state,kata sifat,0132,291,311.0,0.0,C179 E163 F162 G175,,
0133,05.142,hungry,lapar,oro,oro mV- -mo,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mV- -mo,,,,body,stative,state,kata sifat,0129,292,145.0,0.0,C181 E165 F164 G177,,
0135,04.550,"sweat, perspire",keringat berkeringat,soyo'oti,"soyo'oti mV-  p74, soronda mV-  p58",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mV-  ,,,,body,noun,mass,anggota tubuh,0124,068,297.0,0.0,,,
0135,04.550,"sweat, perspire",keringat berkeringat,soronda,"soyo'oti mV-  p74, soronda mV-  p58",Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mV-  ,,,,body,noun,mass,anggota tubuh,0124,068,297.0,0.0,,,
0136,04.510,breathe,nafas  bernafas,ambo,ambo  me-  K74 / 78,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,me-  K74 ,,,,body,intr,,kata kerja,0127,448,0.0,28.0,,,18.0
0136,04.510,breathe,nafas  bernafas,78,ambo  me-  K74 / 78,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,intr,,kata kerja,0127,448,0.0,28.0,,,18.0
0137,04.530,cough,batuk,mengge,mengge me- p63,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,me- ,,,,body,intr,action,kata kerja,0170,449,61.0,0.0,C201 E188 F183 G197,,
0141,04.515,sigh,"keluh  berkeluh kesah, mengeluh",mantangalu,mantangalu  p71,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,,,,,body,intr,action,,0166,,0.0,0.0,,,
0144,04.520,yawn,kuap  menguap,moya,moya me-,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,me-,,,,body,intr,action,kata kerja,0176,465,0.0,47.0,,,
0145,04.680,shiver,gigil  menggigil,mementa,mementa ~  =15.860  p75,Taje,Petapa,120.1238,-0.7782,,False,,,False,=15.860,,,,,body,intr,action,,1108,,0.0,0.0,,,
0145b,04.685,tremble,gemetar bergetar,lete  molete sule,lete  molete sule  ~  p69,Taje,Petapa,120.1238,-0.7782,,False,,,False,nan,,,,,body,intr,action,,,,0.0,0.0,,,
0146,16.370,cry,tangis  menangis,tumangisi,tumangisi mo-  p54,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,mo-  ,,,,body,intr,action,kata kerja,0163,380,65.0,34.0,C205 E190 F189 G203,,
0147,16.250,laugh,tawa  tertawa,ngisi,ngisi me- mosimo-,Taje,Petapa,120.1238,-0.7782,,True,,,False,nan,me- mosimo-,,,,body,intr,action,kata kerja,0161,381,158.0,33.0,C204 E180 F188 G202,,84.0
