NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0001,04.110,body,"badan, tubuh",batangan,"batangan   +DLU +OYM +BBA~ +SLG~ +BOD~, DLU: alae ~ +BBA~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0001,001,28.0,0.0,,,
0001,04.110,body,"badan, tubuh",alae,"batangan   +DLU +OYM +BBA~ +SLG~ +BOD~, DLU: alae ~ +BBA~",Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0001,001,28.0,0.0,,,
0002,04.200,head,kepala,bai,bai / ba'i -nyo   +OYM +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0002,002,134.0,24.0,C116 D37 E108 F107 G116,38.0,67.0
0002,04.200,head,kepala,ba'i,bai / ba'i -nyo   +OYM +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0002,002,134.0,24.0,C116 D37 E108 F107 G116,38.0,67.0
0003,04.202,skull,"tengkorak, tempurung kepala  ->08.832",boLingas,"boLingas  +BOD~, SLG: tongkulang ~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0005,003,0.0,0.0,,,
0003,04.202,skull,"tengkorak, tempurung kepala  ->08.832",tongkulang,"boLingas  +BOD~, SLG: tongkulang ~",Dondo,Salugan,120.8462,0.9142,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0005,003,0.0,0.0,,,
0003a,04.206,"skin (head, not body)",kulit kepala,'uLimbang,'uLimbang 'V- 93,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0004,04.203,brain,otak,uto',uto'  -onyo 'V- 93   +DLU [h] +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-onyo 'V-       ,[h],,,bodyparts,noun,,anggota tubuh,0036,004*,32.0,0.0,,,
0005,04.140,"hair (head, not body)",rambut  ->04.144,luba' E,luba' E -onyo   +DLU +SLG~ +OYM  +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-onyo       ,,,,bodyparts,noun,,anggota tubuh,0006,005,131.0,26.0,C109 D36 E106 F105 G114,37.0,64.0
0005a,04.141,"gray hair (head, not body)",uban,uban E,uban E 'V- 93,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,,,bodyparts,noun,,anggota tubuh,0006a,,0.0,0.0,Z,,
0006,04.205,forehead,dahi,baya,baya -nyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0004,007,119.0,0.0,,,
0007,04.201,temple,pelipis,gigisingan,gigisingan /E   +DLU +BBA~ +SLG~ OYM: gisinganE  BOD: gigising~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,013,0.0,0.0,,,
0007,04.201,temple,pelipis,E       gisinganE,gigisingan /E   +DLU +BBA~ +SLG~ OYM: gisinganE  BOD: gigising~,Dondo,Oyom,120.8834,0.9103,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,013,0.0,0.0,,,
0007,04.201,temple,pelipis,gigising,gigisingan /E   +DLU +BBA~ +SLG~ OYM: gisinganE  BOD: gigising~,Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,013,0.0,0.0,,,
0008,04.204,face,"muka, wajah",ngunju,"ngunju -nyo   +DLU +SLG~ +OYM, BOD: rupa -nyo ~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo     ,,,,bodyparts,noun,,anggota tubuh,0003,006*,99.0,0.0,C133 E124 F108 G117,,
0008,04.204,face,"muka, wajah",rupa,"ngunju -nyo   +DLU +SLG~ +OYM, BOD: rupa -nyo ~",Dondo,Boangin,120.3017,0.84,,False,,,False,nan,-nyo ,,,,bodyparts,noun,,anggota tubuh,0003,006*,99.0,0.0,C133 E124 F108 G117,,
0009,04.210,eye,mata,mata,mata   +DLU +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0011,008,96.0,45.0,C118 D39 E110 F109 G118,40.0,39.0
0010,04.216,eyeball,biji mata ->08.311,dampëang u mata,dampëang u mata   DLU: dampe u mata +BBA~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,anggota tubuh,,009,0.0,0.0,,,
0010,04.216,eyeball,biji mata ->08.311,dampe u mata,dampëang u mata   DLU: dampe u mata +BBA~ +BOD~,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,,,,,noun,,anggota tubuh,,009,0.0,0.0,,,
0010a,04.217,pupil (eye),manik mata,too nu mata,too nu mata~/ u tou mata,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0010a,04.217,pupil (eye),manik mata,u tou mata,too nu mata~/ u tou mata,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0010b,04.218,mote in eye,sebutir debu di mata,pa'atu,pa'atu (?),Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,(?),,,noun,,,,,0.0,0.0,Z4.21A,,
0011,04.212,eyebrow,"kening, alis mata",'ingkilap,'ingkilap / ingkilap / ngkilap E  'V-   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0015,010*,97.0,0.0,,,
0011,04.212,eyebrow,"kening, alis mata",ingkilap,'ingkilap / ingkilap / ngkilap E  'V-   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0015,010*,97.0,0.0,,,
0011,04.212,eyebrow,"kening, alis mata",ngkilap E,'ingkilap / ingkilap / ngkilap E  'V-   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-      ,,,,bodyparts,noun,,anggota tubuh,0015,010*,97.0,0.0,,,
0012,04.214,eyelashes,bulu mata,buo mata,buo mata  DLU: buo' u mata [b] +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0013,011,98.0,0.0,,,
0012,04.214,eyelashes,bulu mata,buo' u mata,buo mata  DLU: buo' u mata [b] +SLG~ +BOD~,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,[b],,,bodyparts,noun,,anggota tubuh,0013,011,98.0,0.0,,,
0013,16.380,tear (from crying),air mata,juug u mata,juug u mata   +DLU~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,body,noun,,anggota tubuh,0016/17,012,303.0,0.0,,,
0014,04.213,eyelid,kelopak mata,baa' u mata,baa' u mata,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,0012,,0.0,0.0,,,
0015,04.220,ear,telinga,tuLi' E,tuLi' E -onyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-onyo       ,,,,bodyparts,noun,,anggota tubuh,0009,022,85.0,43.0,C117 D38 E109 F115 G124,39.0,35.0
0015a,04.221,ear lobe,cuping,Lamag u tuLi' E,Lamag u tuLi' E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0016,04.222,earwax,tahi telinga,sanggal u tuLi' E,sanggal u tuLi' E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,0010,,0.0,0.0,,,
0016a,04.225,disease of the ear,sakit telinga (air busuk keluar),tuntuLuig E,tuntuLuig E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0017,04.240,mouth,mulut,nganga,nganga -nyo   +DLU +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo      ,,,,bodyparts,noun,,anggota tubuh,0022,017*,187.0,30.0,C120 D41 E112 F111 G120,42.0,98.0
0018,04.250,lip,bibir,bibi,bibi -nyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0025/26,018*,168.0,0.0,C121 E113 F112 G121,,
0019,04.260,tongue,lidah,oyo,oyo -nyo 'V- RDP2 moN-RDP1   +DLU +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo 'V- RDP2 moN-RDP1      ,,,,bodyparts,noun,,anggota tubuh,0031,019,323.0,32.0,C123 D43 E115 F114 G123,44.0,172.0
0020,04.270,tooth,gigi,ngisi,ngisi -nyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0033,020,304.0,31.0,C122 D42 E114 F113 G122,43.0,173.0
0021,04.230,nose,hidung,tongu,tongu -nyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0018,014,200.0,27.0,C119 D40 E111 F110 G119,41.0,106.0
0021a,04.236,flat nosed,pesek,njemel,njemel mV-/E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,mV-/E,,,,body,stative,,,,,0.0,0.0,,,
0022,04.231,nostril,lubang hidung,lulug u tongu,lulug u tongu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,0019,,0.0,0.0,,,
0022a,04.234,wall/side of the nose,cuping hidung,bangka nu tongu,bangka nu tongu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0022b,04.235,bone of the nose,tulang hidung,boto nu tongu,boto nu tongu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0022c,04.233,tip of the nose,ujung hidung,ujung u tongu,ujung u tongu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0023,04.208,cheek,pipi,papë,papë -nyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0021,015,45.0,0.0,,,
0024,04.168,cheekbone,tulang pipi,màmangu,"màmangu, DLU: bu'u pape [b] +SLG~, BOD: kobi'an ~",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,anggota tubuh,,016,0.0,0.0,,,
0024,04.168,cheekbone,tulang pipi,bu'u pape,"màmangu, DLU: bu'u pape [b] +SLG~, BOD: kobi'an ~",Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,[b],,,,noun,,anggota tubuh,,016,0.0,0.0,,,
0024,04.168,cheekbone,tulang pipi,kobi'an,"màmangu, DLU: bu'u pape [b] +SLG~, BOD: kobi'an ~",Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,,noun,,anggota tubuh,,016,0.0,0.0,,,
0025,04.209,chin,dagu,ngaje,ngaje   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0029,021,49.0,0.0,,,
0026,04.370,"foot, leg",kaki,bibis E,bibis E   +DLU~ +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0086,038,162.0,4.0,C125 D45 E117 F121 G130,46.0,55.0
0027,04.380,toe,jari kaki,bua nu bibis E    bua u bibis,bua nu bibis E  +BOD~ DLU: bua u bibis ~ +BBA~,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0106,046,321.0,0.0,,,
0028,04.373,sole of the foot,tapak kaki,obaL E,"obaL E 'V- 93  +BOD~, DLU: pale u bibisE",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V- ,,,,bodyparts,noun,,anggota tubuh,0087,044,275.0,0.0,,,
0028,04.373,sole of the foot,tapak kaki,pale u bibisE,"obaL E 'V- 93  +BOD~, DLU: pale u bibisE",Dondo,Dulu/Lakatan,120.84,1.0944,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0087,044,275.0,0.0,,,
0029,04.360,knee,lutut,tu'u,tu'u -nyo   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo       ,,,,bodyparts,noun,,anggota tubuh,0091,041,154.0,0.0,C126 D46 E118 F122 G131 Sa92,47.0,
0030,04.362,"popliteal space, back of the knee#",(pe)lipatan lutut,aLingkot E,aLingkot E 'V- 93   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-     ,,,,bodyparts,noun,,anggota tubuh,0092,042*,0.0,0.0,,,
0030a,04.363,knee cap,tempurung lutut,aLubang,aLubang / Lubang u tuu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0030a,04.363,knee cap,tempurung lutut,Lubang u tuu,aLubang / Lubang u tuu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0031,04.371,"joint (ankle, elbow, wrist)","sendi, pergelangan (kaki, tangan, etc)",LoLosungan,LoLosungan   DLU: lelesuan [lesuan] +BBA~ +SLG~ +BOD: lolosuan~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0088,043*,5.0,0.0,,,
0031,04.371,"joint (ankle, elbow, wrist)","sendi, pergelangan (kaki, tangan, etc)",lelesuan,LoLosungan   DLU: lelesuan [lesuan] +BBA~ +SLG~ +BOD: lolosuan~,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,[lesuan],,,bodyparts,noun,,anggota tubuh,0088,043*,5.0,0.0,,,
0031,04.371,"joint (ankle, elbow, wrist)","sendi, pergelangan (kaki, tangan, etc)",lolosuan,LoLosungan   DLU: lelesuan [lesuan] +BBA~ +SLG~ +BOD: lolosuan~,Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0088,043*,5.0,0.0,,,
0031a,04.376,ankle,"mata kaki, buku lali",buuntuLing E,"buuntuLing E  +BOD~, buLaLë / buLaLi~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,,,,,,,0.0,0.0,,,
0031a,04.376,ankle,"mata kaki, buku lali",buLaLë,"buuntuLing E  +BOD~, buLaLë / buLaLi~",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,,,,,,0.0,0.0,,,
0031a,04.376,ankle,"mata kaki, buku lali",buLaLi,"buuntuLing E  +BOD~, buLaLë / buLaLi~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,,,,,,,0.0,0.0,,,
0032,04.372,heel,tumit,tuLë,"tuLë -nyo   +SLG~ +DLU~ +BOD~, intid E 'V- 93",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo     ,,,,bodyparts,noun,,anggota tubuh,0089,045,138.0,0.0,,,
0032,04.372,heel,tumit,intid E,"tuLë -nyo   +SLG~ +DLU~ +BOD~, intid E 'V- 93",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,,,bodyparts,noun,,anggota tubuh,0089,045,138.0,0.0,,,
0033,04.330,hand,tangan,Lima,Lima -nyo   +DLU +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo    ,,,,bodyparts,noun,,anggota tubuh,0097,027*,132.0,1.0,C127 D47 E119 F119 G128,48.0,65.0
0034,04.331,palm of the hand,tapak tangan,paLë nu lima    pale u lima,paLë nu lima  +BOD~ DLU: pale u lima,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0102,028,210.0,0.0,,,
0035,12.541,span (eight inches),jengkal,sajangan,sajangan ~   +DLU  +BOD: jangan~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,,,,anggota tubuh,,029,279.0,0.0,,,
0035,12.541,span (eight inches),jengkal,jangan,sajangan ~   +DLU  +BOD: jangan~,Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,,,,anggota tubuh,,029,279.0,0.0,,,
0036,04.340,finger,jari,bua nu lima,"bua nu lima  +BBA: bua u lima~ +SLG~ +KPG~, DLU: sobua [b]",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0104,030,110.0,0.0,,,
0036,04.340,finger,jari,bua u lima,"bua nu lima  +BBA: bua u lima~ +SLG~ +KPG~, DLU: sobua [b]",Dondo,Bonto' Buaya,120.8379,1.1959,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0104,030,110.0,0.0,,,
0036,04.340,finger,jari,sobua,"bua nu lima  +BBA: bua u lima~ +SLG~ +KPG~, DLU: sobua [b]",Dondo,Dulu/Lakatan,120.84,1.0944,,True,,,False,nan,,[b],,,bodyparts,noun,,anggota tubuh,0104,030,110.0,0.0,,,
0037,04.342,thumb,ibu jari,siina nu lima,"siina nu lima  +BOD~, DLU gioge' E -onyo  +KPG +OYM SLG: bua gogoe ~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0108,031,0.0,0.0,,,
0037,04.342,thumb,ibu jari,DLU gioge' E,"siina nu lima  +BOD~, DLU gioge' E -onyo  +KPG +OYM SLG: bua gogoe ~",Dondo,Salugan,120.8462,0.9142,,False,,,False,nan,-onyo     bua gogoe ,,,,bodyparts,noun,,anggota tubuh,0108,031,0.0,0.0,,,
0038,04.343,"pinky, little finger",jari kelingking,aLinsing,aLinsing 'V- 93   +DLU +BBA~ +SLG~ +OYM +BOD~ +KPG~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-       ,,,,bodyparts,noun,,anggota tubuh,0112,032,0.0,0.0,,,
0039,04.344,fingernail,kuku jari,umbung,umbung 'V- 93   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-     ,,,,bodyparts,noun,,anggota tubuh,0107,033,111.0,0.0,C124 D44 E116 F120 G129,,
0039a,04.345,fingernail: grown part,kuku panjang,paraju',paraju'  -onyo,Dondo,Malomba,120.4657,0.7766,,True,,,True,nan,-onyo,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0040,04.320,elbow,siku,siu,siu / si'u~ -nyo   +DLU +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0100,026,94.0,0.0,,,
0040,04.320,elbow,siku,si'u,siu / si'u~ -nyo   +DLU +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo     ,,,,bodyparts,noun,,anggota tubuh,0100,026,94.0,0.0,,,
0041,04.310,arm,lengan,'ongkong,'ongkong 'V- 93,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,,,bodyparts,noun,,,0095,,0.0,0.0,,,
0042,04.400,chest,dada,dodob E,dodob E [^b]   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,[^b],,,bodyparts,noun,,anggota tubuh,0041/42,035,46.0,0.0,,,
0043,04.410,breast,"susu, buah dada",susu,susu   +DLU +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0044,036*,34.0,18.0,C130 D50 E122 G126 Sa18,51.0,
0044,04.412,nipple,puting susu,bai nu susu,bai nu susu~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,,0045,,0.0,0.0,,,
0045,04.411,suck at the breast,susu  menyusu,monusu,monusu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,body,intr,action,,0048,,0.0,0.0,,,
0046,04.415,milk,air susu,juug u susu,juug u susu ~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,body,noun,mass,,0046,,0.0,0.0,,,
0047,04.280,neck,leher,tonubu,tonubu   -nyo   +DLU [b] +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo        ,[b],,,bodyparts,noun,,anggota tubuh,0038,023*,192.0,25.0,C129 D49 E121 F116 G125,50.0,103.0
0048,04.290,throat (esophagus),kerongkongan,goLogot E    gorogot,goLogot E  +BOD~ BBA: gorogot ~ +SLG~,Dondo,Bonto' Buaya,120.8379,1.1959,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0037,024*,315.0,0.0,,,
0049,04.191,upper back,punggung atas,të'ë,të'ë   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0063,034*,11.0,13.0,,,6.0
0049b,04.192,"backbone, spine",tulang punggung,bu'u nu bungkut,bu'u nu bungkut~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0064,,0.0,0.0,,,
0050,04.435,belly,perut,'ompong E,'ompong E 'V- 93   +DLU +SLG~ +OYM~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-     ,,,,bodyparts,noun,,anggota tubuh,0054,037*,16.0,14.0,C128 D48 E120 F117 G127 Z4.46A,49.0,10.0
0051,04.144,body hair,bulu (badan)  ->04.140,buo,buo / buo' E   +DLU +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0122,047*,0.0,0.0,C115 E107 F106 G115,,
0051,04.144,body hair,bulu (badan)  ->04.140,buo' E,buo / buo' E   +DLU +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0122,047*,0.0,0.0,C115 E107 F106 G115,,
0052,04.300,shoulder,bahu,paLua,"paLua  -nyo +SLG~, dodompaL E   +DLU  +OYM  BOD: dompal~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo ,,,,bodyparts,noun,,anggota tubuh,0065,025,261.0,19.0,,,
0052,04.300,shoulder,bahu,dodompaL E,"paLua  -nyo +SLG~, dodompaL E   +DLU  +OYM  BOD: dompal~",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0065,025,261.0,19.0,,,
0052,04.300,shoulder,bahu,dompal,"paLua  -nyo +SLG~, dodompaL E   +DLU  +OYM  BOD: dompal~",Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0065,025,261.0,19.0,,,
0053,04.301,shoulderblade,tulang belikat,'o'oyab E,'o'oyab E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,0066,,0.0,0.0,,,
0053a,04.302,collarbone,tulang selangka,LoLoigi,LoLoigi,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0054,04.351,thigh,paha,paLanga,paLanga  -nyo   +DLU~ +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo      ,,,,bodyparts,noun,,anggota tubuh,0090,039,309.0,0.0,,,
0054a,04.355,thigh (fleshy part),paha (dagingnya),lambël u paLanga,lambël u paLanga,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0090a,,0.0,0.0,,,
0055,04.120,skin (person),kulit,ungkuL E,ungkuL E 'V- 93   +DLU +BBA~ +SLG~ +OYM +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-      ,,,,bodyparts,noun,,anggota tubuh,0121,048,265.0,12.0,C117 D27 E101 F100 G107,28.0,137.0
0056,04.160,bone,tulang,buu,buu / bu'u  -nyo   +DLU +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0115,051,31.0,15.0,C112 D30 E104 F104 G113,31.0,17.0
0056,04.160,bone,tulang,bu'u,buu / bu'u  -nyo   +DLU +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo     ,,,,bodyparts,noun,,anggota tubuh,0115,051,31.0,15.0,C112 D30 E104 F104 G113,31.0,17.0
0057,04.162,rib,tulang rusuk,Laba,Laba  -nyo   +DLU +BBA~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo     ,,,,bodyparts,noun,,anggota tubuh,0050,052,232.0,0.0,,,
0057a,04.163,"breastbone, sternum",tulang dada,dobung,dobung /E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0057a,04.163,"breastbone, sternum",tulang dada,E,dobung /E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0058,04.440,heart,jantung ->08.845,pusu,"pusu   +DLU +BBA~ +SLG~, BOD: sule~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0052,053*,136.0,0.0,C132 D51 G111,52.0,69.0
0058,04.440,heart,jantung ->08.845,sule,"pusu   +DLU +BBA~ +SLG~, BOD: sule~",Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0052,053*,136.0,0.0,C132 D51 G111,52.0,69.0
0059,04.150,blood,darah,Laga,Laga  -nyo   +DLU +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo     ,,,,body,noun,mass,anggota tubuh,0116,054,26.0,23.0,C111 D29 E103 F103 G110,30.0,15.0
0060,04.454,"gall, bile",empedu,poyu,poyu  -nyo   +DLU +BBA~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-nyo      ,,,,bodyparts,noun,,anggota tubuh,0057,057*,0.0,0.0,,,
0061,04.461,"intestines, guts (G)","usus, isi perut (w)",taiLiko,"taiLiko, BOD=04.460",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0055,059*,150.0,16.0,,,63.0
