NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0500,01.730,cloud,awan,tatai angin,"tatai angin  DMO: tatai nu angin~, DMB: ruung",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0921,185*,52.0,131.0,C37 D78 E32 F35 G36,80.0,21.0
0500,01.730,cloud,awan,tatai nu angin,"tatai angin  DMO: tatai nu angin~, DMB: ruung",Dampelas,Dampal in Ogoamas,120.1323,0.7371,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0921,185*,52.0,131.0,C37 D78 E32 F35 G36,80.0,21.0
0500,01.730,cloud,awan,ruung,"tatai angin  DMO: tatai nu angin~, DMB: ruung",Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0921,185*,52.0,131.0,C37 D78 E32 F35 G36,80.0,21.0
0501,01.732,raincloud,awan hitam,ruung,"ruung mV- 93/5  +DMB  +DMO, mondu'om ""mendung"" 93/5",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,mV-     ,,,,,noun,,alam dunia,,186,226.0,0.0,,,
0501,01.732,raincloud,awan hitam,mondu'om,"ruung mV- 93/5  +DMB  +DMO, mondu'om ""mendung"" 93/5",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,"""mendung""",,,noun,,alam dunia,,186,226.0,0.0,,,
0502,01.750,rain,hujan,ujang,ujang  mo- 93/20  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,mo-   ,,,,cosmos,noun,,alam dunia,0919,190,224.0,133.0,C33 D74 E28 F25 G32,76.0,115.0
0503,01.590,rainbow,pelangi,'alibabag,"'alibabag 93/21, DMB: pologian",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0923,191,225.0,0.0,,,
0503,01.590,rainbow,pelangi,pologian,"'alibabag 93/21, DMB: pologian",Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0923,191,225.0,0.0,,,
0504,01.550,lightning,kilat,'ilat,"'ilat RDP ""banyak kali kilat"" 93/5  +DMB",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,RDP    ,,"""banyak kali kilat""",,cosmos,noun,event,alam dunia,0926,189,166.0,135.0,,,
0505,01.560,thunder,"guntur, guruh  ->01.510",lungkur,lungkur  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0924,188,318.0,134.0,,,
0506,01.580,storm,"badai, angin ribut",ba'i angin,"ba'i angin, doung mbarat, doung gubarat DMO: mogubarat~ 93/5, tambusisi ~ (?)",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,event,,0929,,0.0,0.0,,,
0506,01.580,storm,"badai, angin ribut",doung mbarat,"ba'i angin, doung mbarat, doung gubarat DMO: mogubarat~ 93/5, tambusisi ~ (?)",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,event,,0929,,0.0,0.0,,,
0506,01.580,storm,"badai, angin ribut",doung gubarat  mogubarat,"ba'i angin, doung mbarat, doung gubarat DMO: mogubarat~ 93/5, tambusisi ~ (?)",Dampelas,Dampal in Ogoamas,120.1323,0.7371,,False,,,False,nan,,,,,cosmos,noun,event,,0929,,0.0,0.0,,,
0506,01.580,storm,"badai, angin ribut",tambusisi,"ba'i angin, doung mbarat, doung gubarat DMO: mogubarat~ 93/5, tambusisi ~ (?)",Dampelas,Talaga,119.8558,0.1985,,False,,,False,nan,,,(?),,cosmos,noun,event,,0929,,0.0,0.0,,,
0507,01.585,flood,banjir,ogo baa,ogo baa  +DMO,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,0968,,0.0,0.0,,,
0508,01.450,earthquake,gempa bumi,tagiun,"tagiun, DMB: lindug",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,event,alam dunia,0927,198,87.0,0.0,,,
0508,01.450,earthquake,gempa bumi,lindug,"tagiun, DMB: lindug",Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,,,,,cosmos,noun,event,alam dunia,0927,198,87.0,0.0,,,
0509,01.640,dew,embun,ngolu,ngolu  +DMO,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,0920,,0.0,0.0,,,
0510,01.710,air,udara,tanga nu anga,"tanga nu anga, hawa 93/5",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,0918,,0.0,0.0,,,
0510,01.710,air,udara,hawa,"tanga nu anga, hawa 93/5",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,0918,,0.0,0.0,,,
0511,01.720,wind,angin,angin,angin [w] mV-  93/20  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,mV-    ,[w],,,cosmos,noun,,alam dunia,0928,192*,359.0,136.0,C38 E33 F36 G37,,191.0
0512,01.740,"fog, mist#",kabut,=1.604,"=1.604, gawu mo-  DMB: kabu mV-",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0922,187,0.0,132.0,,,54.0
0512,01.740,"fog, mist#",kabut,gawu,"=1.604, gawu mo-  DMB: kabu mV-",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,mo- ,,,,cosmos,noun,,alam dunia,0922,187,0.0,132.0,,,54.0
