NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1157,13.340,first (in space),pertama,pamulanya,pamulanya ~,Tajio,Sienjo,120.0050, -0.3049,,False,,,False,nan,,,,,space,number,,,1330,,0.0,0.0,,,
1158,13.360,second (in space),kedua,orua,orua / ororua'onya,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,space,number,,,1332,,0.0,0.0,,,
1158,13.360,second (in space),kedua,ororua'onya,orua / ororua'onya,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,space,number,,,1332,,0.0,0.0,,,
1159,13.420,third (in space),ketiga,otolu,otolu / ototolua'onya,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,space,number,,,1334,,0.0,0.0,,,
1159,13.420,third (in space),ketiga,ototolua'onya,otolu / ototolua'onya,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,space,number,,,1334,,0.0,0.0,,,
1160,,my house,rumahku k.g. empunya o. ke I tunggal,Fonua'u,"Fonua'u, manu'u, manu' nia'u [niya'u]  p1 p2 +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1369,,0.0,0.0,,,
1160,,my house,rumahku k.g. empunya o. ke I tunggal,manu'u,"Fonua'u, manu'u, manu' nia'u [niya'u]  p1 p2 +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1369,,0.0,0.0,,,
1160,,my house,rumahku k.g. empunya o. ke I tunggal,manu' nia'u,"Fonua'u, manu'u, manu' nia'u [niya'u]  p1 p2 +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,[niya'u],,,person,pronoun,,,1369,,0.0,0.0,,,
1161,,our house (exclusive),rumah kami (ke I jamak (exclusive),Fonua ni ami,"Fonua ni ami, manu' ni ami  MLI: ni 'ami",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1372,,0.0,0.0,,,
1161,,our house (exclusive),rumah kami (ke I jamak (exclusive),manu' ni ami,"Fonua ni ami, manu' ni ami  MLI: ni 'ami",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1372,,0.0,0.0,,,
1161,,our house (exclusive),rumah kami (ke I jamak (exclusive),ni 'ami,"Fonua ni ami, manu' ni ami  MLI: ni 'ami",Tajio,Maninili,120.1077,0.0521,,True,,,True,nan,,,,,person,pronoun,,,1372,,0.0,0.0,,,
1162,,our house (inclusive),rumah kita  (ke I jamak (inkl.)),Fonua ni ita,"Fonua ni ita, manu' ni ita  +MLI [nita]",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1371,,0.0,0.0,,,
1162,,our house (inclusive),rumah kita  (ke I jamak (inkl.)),manu' ni ita,"Fonua ni ita, manu' ni ita  +MLI [nita]",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,[nita],,,person,pronoun,,,1371,,0.0,0.0,,,
1163,,your house (sing.),rumahmu (k.g. empunya o. ke II tunggal),Fonuamu,"Fonuamu, manu'mu +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1373,,0.0,0.0,,,
1163,,your house (sing.),rumahmu (k.g. empunya o. ke II tunggal),manu'mu,"Fonuamu, manu'mu +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1373,,0.0,0.0,,,
1163a,,your house (plural),rumah kamu,Fonua ni miu,"Fonua ni miu, manu' ni miu  +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1374,,0.0,0.0,,,
1163a,,your house (plural),rumah kamu,manu' ni miu,"Fonua ni miu, manu' ni miu  +MLI",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1374,,0.0,0.0,,,
1163b,,his/her house,rumahnya,Fonuanya,"Fonuanya, manu'nya",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1377/78,,0.0,0.0,,,
1163b,,his/her house,rumahnya,manu'nya,"Fonuanya, manu'nya",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1377/78,,0.0,0.0,,,
1163c,,their house,rumah mereka,Fonua ninia,"Fonua ninia, manu' ninia [niniya]  MLI ni ira [nira] p111",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,,1375/76,,0.0,0.0,,,
1163c,,their house,rumah mereka,manu' ninia   MLI ni ira,"Fonua ninia, manu' ninia [niniya]  MLI ni ira [nira] p111",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,"[niniya]', '[nira]",,,person,pronoun,,,1375/76,,0.0,0.0,,,
1164,02.910,I,"aku, saya",sia'u,sia'u +MLI p112,Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1357,097,0.0,182.0,C22 D1 E18 F18 G21,1.0,77.0
1165,02.942,we (excl.),kami,siami,siami [siyami]  MLI: si 'ami  p112,Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,[siyami],,,person,pronoun,,kata ganti,1366,100*,0.0,185.0,C25 E21 G24,,
1165,02.942,we (excl.),kami,si 'ami,siami [siyami]  MLI: si 'ami  p112,Tajio,Maninili,120.1077,0.0521,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1366,100*,0.0,185.0,C25 E21 G24,,
1166,02.941,we (inclusive)/you (polite/for older people),kita,siita,siita +MLI,Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1365,101*,0.0,185.0,C26 D3 E22 F19 G25,3.0,182.0
