NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0001,04.110,body,"badan, tubuh",batangan,"batangan, aak (seluruh tubuh)",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0001,001,28.0,0.0,,,
0001,04.110,body,"badan, tubuh",aak,"batangan, aak (seluruh tubuh)",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,(seluruh tubuh),,bodyparts,noun,,anggota tubuh,0001,001,28.0,0.0,,,
0002,04.200,head,kepala,baki,baki  [+k] ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,"[+k]', ""[']",,,bodyparts,noun,,anggota tubuh,0002,002,134.0,24.0,C116 D37 E108 F107 G116,38.0,67.0
0003,04.202,skull,"tengkorak, tempurung kepala  ->08.832",tangguLang,tangguLang,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0005,003,0.0,0.0,,,
0003b,04.207,fontanel,ubun-ubun,tibuan,tibuan [2. tißuan],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,[2. tißuan],,,,noun,,,,,0.0,0.0,,,
0004,04.203,brain,otak,utok,utok,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0036,004*,32.0,0.0,,,
0005,04.140,"hair (head, not body)",rambut  ->04.144,buok,buok,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0006,005,131.0,26.0,C109 D36 E106 F105 G114,37.0,64.0
0005a,04.141,"gray hair (head, not body)",uban,uban  93.5,uban  93.5,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0006a,,0.0,0.0,Z,,
0005b,04.145,curly hair,"rambut keriting, ikal",kolossing,kolossing -um- RDP  ~ 93.24,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,-um- RDP   93.24,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,Z4.14R,,
0006,04.205,forehead,dahi,kindong,kindong,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0004,007,119.0,0.0,,,
0007,04.201,temple,pelipis,gigisingan,gigisingan,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,013,0.0,0.0,,,
0008,04.204,face,"muka, wajah",nuu,nuu,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0003,006*,99.0,0.0,C133 E124 F108 G117,,
0009,04.210,eye,mata,mata,mata,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0011,008,96.0,45.0,C118 D39 E110 F109 G118,40.0,39.0
0010,04.216,eyeball,biji mata ->08.311,batu mata,batu mata,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,,noun,,anggota tubuh,,009,0.0,0.0,,,
0010a,04.217,pupil (eye),manik mata,tau ddek mata,tau ddek mata,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0010b,04.218,mote in eye,sebutir debu di mata,pulin   93.24,pulin  ~ 93.24,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,,noun,,,,,0.0,0.0,Z4.21A,,
0011,04.212,eyebrow,"kening, alis mata",kikindap,kikindap,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0015,010*,97.0,0.0,,,
0012,04.214,eyelashes,bulu mata,bubu u mata,bubu u mata,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0013,011,98.0,0.0,,,
0013,16.380,tear (from crying),air mata,ogo mata,ogo mata,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,body,noun,,anggota tubuh,0016/17,012,303.0,0.0,,,
0014,04.213,eyelid,kelopak mata,bibi mata,bibi mata,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0012,,0.0,0.0,,,
0015,04.220,ear,telinga,tulik,tulik,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0009,022,85.0,43.0,C117 D38 E109 F115 G124,39.0,35.0
0015a,04.221,ear lobe,cuping,lobag,lobag,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0016,04.222,earwax,tahi telinga,tatai tulik,tatai tulik,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0010,,0.0,0.0,,,
0016a,04.225,disease of the ear,sakit telinga (air busuk keluar),toilig,toilig  93x,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0017,04.240,mouth,mulut,baba    93.1,baba [']   93.1 93x,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0022,017*,187.0,30.0,C120 D41 E112 F111 G120,42.0,98.0
0017a,04.242,"mouth: oral cavity, oropharynx",mulut (dalam) terbuka,nganga,nganga ['] mV- 93x,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,mV- ,['],,,bodyparts,noun,,anggota tubuh,0024,,0.0,0.0,,,
0018,04.250,lip,bibir,bibi,bibi   ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0025/26,018*,168.0,0.0,C121 E113 F112 G121,,
0019,04.260,tongue,lidah,dile,dile,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0031,019,323.0,32.0,C123 D43 E115 F114 G123,44.0,172.0
0020,04.270,tooth,gigi,ngisi,"ngisi, mantung ""gigi taring"" 93x",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0033,020,304.0,31.0,C122 D42 E114 F113 G122,43.0,173.0
0020,04.270,tooth,gigi,mantung,"ngisi, mantung ""gigi taring"" 93x",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,"""gigi taring""",,bodyparts,noun,,anggota tubuh,0033,020,304.0,31.0,C122 D42 E114 F113 G122,43.0,173.0
0021,04.230,nose,hidung,ngilung,ngilung,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0018,014,200.0,27.0,C119 D40 E111 F110 G119,41.0,106.0
0021a,04.236,flat nosed,pesek,penya,penya mV-  ~  93.24,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,mV-    93.24,,,,body,stative,,,,,0.0,0.0,,,
0022,04.231,nostril,lubang hidung,boang ngilung,boang ngilung,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0019,,0.0,0.0,,,
0022a,04.234,wall/side of the nose,cuping hidung,baba ngilung,baba ngilung,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0023,04.208,cheek,pipi,pipi,pipi  ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0021,015,45.0,0.0,,,
0024,04.168,cheekbone,tulang pipi,buku ppi,buku ppi,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,,noun,,anggota tubuh,,016,0.0,0.0,,,
0025,04.209,chin,dagu,ngade,ngade  ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0029,021,49.0,0.0,,,
0026,04.370,"foot, leg",kaki,kuku,kuku,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0086,038,162.0,4.0,C125 D45 E117 F121 G130,46.0,55.0
0027,04.380,toe,jari kaki,bungo kku,bungo kku,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0106,046,321.0,0.0,,,
0028,04.373,sole of the foot,tapak kaki,palak kuku,palak kuku,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0087,044,275.0,0.0,,,
0029,04.360,knee,lutut,baki tuku,baki tuku,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0091,041,154.0,0.0,C126 D46 E118 F122 G131 Sa92,47.0,
0030,04.362,"popliteal space, back of the knee#",(pe)lipatan lutut,bentuk,bentuk,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0092,042*,0.0,0.0,,,
0031,04.371,"joint (ankle, elbow, wrist)","sendi, pergelangan (kaki, tangan, etc)",lelesuan,"lelesuan ""semua persendian""#",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,"""semua persendian""",,bodyparts,noun,,anggota tubuh,0088,043*,5.0,0.0,,,
0032,04.372,heel,tumit,kintid,"kintid, tinggod ""ujung tumit""",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0089,045,138.0,0.0,,,
0032,04.372,heel,tumit,tinggod,"kintid, tinggod ""ujung tumit""",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,"""ujung tumit""",,bodyparts,noun,,anggota tubuh,0089,045,138.0,0.0,,,
0033,04.330,hand,tangan,lima,lima,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0097,027*,132.0,1.0,C127 D47 E119 F119 G128,48.0,65.0
0034,04.331,palm of the hand,tapak tangan,palak lima,palak lima,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0102,028,210.0,0.0,,,
0035,12.541,span (eight inches),jengkal,dangon,dangon,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,,,,anggota tubuh,,029,279.0,0.0,,,
0036,04.340,finger,jari,bungo Lima,bungo Lima,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0104,030,110.0,0.0,,,
0037,04.342,thumb,ibu jari,tanda koLan,tanda koLan  [+k],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,[+k],,,bodyparts,noun,,anggota tubuh,0108,031,0.0,0.0,,,
0038,04.343,"pinky, little finger",jari kelingking,tomudu ddek,tomudu ddek,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0112,032,0.0,0.0,,,
0039,04.344,fingernail,kuku jari,konising,konising,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0107,033,111.0,0.0,C124 D44 E116 F120 G129,,
0040,04.320,elbow,siku,siku,siku   ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0100,026,94.0,0.0,,,
0041,04.310,arm,lengan,toto,toto  ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,,0095,,0.0,0.0,,,
0042,04.400,chest,dada,dodob,"dodob, babaate",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0041/42,035,46.0,0.0,,,
0042,04.400,chest,dada,babaate,"dodob, babaate",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0041/42,035,46.0,0.0,,,
0043,04.410,breast,"susu, buah dada",susu,susu ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0044,036*,34.0,18.0,C130 D50 E122 G126 Sa18,51.0,
0044,04.412,nipple,puting susu,baki ssu,baki ssu [+k],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,[+k],,,bodyparts,noun,,,0045,,0.0,0.0,,,
0045,04.411,suck at the breast,susu  menyusu,monusu,monusu,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,body,intr,action,,0048,,0.0,0.0,,,
0046,04.415,milk,air susu,ogo ssu,ogo ssu,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,body,noun,mass,,0046,,0.0,0.0,,,
0047,04.280,neck,leher,tikoo,tikoo,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0038,023*,192.0,25.0,C129 D49 E121 F116 G125,50.0,103.0
0048,04.290,throat (esophagus),kerongkongan,bolinggook,bolinggook,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0037,024*,315.0,0.0,,,
0049,04.191,upper back,punggung atas,tengge,tengge,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0063,034*,11.0,13.0,,,6.0
0049a,04.190,back,punggung (leher ke tulang ekor),tolutug,tolutug,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,,noun,,,0063a,,0.0,0.0,,,
0050,04.435,belly,perut,tian,tian,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0054,037*,16.0,14.0,C128 D48 E120 F117 G127 Z4.46A,49.0,10.0
0051,04.144,body hair,bulu (badan)  ->04.140,bubu·,bubu·,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0122,047*,0.0,0.0,C115 E107 F106 G115,,
0052,04.300,shoulder,bahu,abaa,abaa  [2. awaa],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,[2. awaa],,,bodyparts,noun,,anggota tubuh,0065,025,261.0,19.0,,,
0053a,04.302,collarbone,tulang selangka,kekeab,kekeab,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0054,04.351,thigh,paha,paa,paa,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0090,039,309.0,0.0,,,
0055,04.120,skin (person),kulit,boko,boko ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0121,048,265.0,12.0,C117 D27 E101 F100 G107,28.0,137.0
0056,04.160,bone,tulang,buku,buku,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0115,051,31.0,15.0,C112 D30 E104 F104 G113,31.0,17.0
0057,04.162,rib,tulang rusuk,buku usuk,buku usuk,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0050,052,232.0,0.0,,,
0058,04.440,heart,jantung ->08.845,gantong,gantong,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0052,053*,136.0,0.0,C132 D51 G111,52.0,69.0
0059,04.150,blood,darah,laa,"laa   maka- ""berdarah"" pa- pammalaan ""tempat ambil darah"" 93.9",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,maka-  pa- pammalaan  93.9,,"""berdarah""', '""tempat ambil darah""",,body,noun,mass,anggota tubuh,0116,054,26.0,23.0,C111 D29 E103 F103 G110,30.0,15.0
0060,04.454,"gall, bile",empedu,peu,peu,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0057,057*,0.0,0.0,,,
0061,04.461,"intestines, guts (G)","usus, isi perut (w)",kompong,kompong,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0055,059*,150.0,16.0,,,63.0
0063,04.450,liver,hati,ate,ate ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0056,056*,170.0,17.0,C131 D52 E123 F118 G112,53.0,90.0
0064,04.441,lungs,paru-paru,ate buLa,ate buLa [h],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,[h],,,bodyparts,noun,,anggota tubuh,0051,058,175.0,0.0,,,
0065,04.130,"flesh, meat",daging (mentah),suang,suang,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0539/01,049*,0.0,103.0,C110 D28 E102 F102 G108,29.0,95.0
0066,04.492,penis,kemaluan laki-laki,sisi,"sisi ~, sanjaluan, tabu ""pelir, ubi"" maN- ""berumbi""  ~ 93.23",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0077,064*,213.0,0.0,,,
0066,04.492,penis,kemaluan laki-laki,sanjaluan,"sisi ~, sanjaluan, tabu ""pelir, ubi"" maN- ""berumbi""  ~ 93.23",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0077,064*,213.0,0.0,,,
0066,04.492,penis,kemaluan laki-laki,"tabu ""pelir","sisi ~, sanjaluan, tabu ""pelir, ubi"" maN- ""berumbi""  ~ 93.23",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0077,064*,213.0,0.0,,,
0066,04.492,penis,kemaluan laki-laki,"ubiberumbi""   93.23","sisi ~, sanjaluan, tabu ""pelir, ubi"" maN- ""berumbi""  ~ 93.23",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,""" maN- """,,bodyparts,noun,,anggota tubuh,0077,064*,213.0,0.0,,,
0066a,04.493,glans,kepala pelir,baki ssi,baki ssi ~,Totoli,Panasakan,120.817,1.0518,,False,,,True,nan,,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0067,04.490,testicle,buah pelir,batu tabu,batu tabu ~,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,bodyparts,noun,,,0079,,0.0,0.0,,,
0068,04.495,circumcise,sunat  menyunat,silaam,"silaam, selet meN-~ -an~ -i~ ni-~ ni--an~",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,culture,tr,action,,0405,,0.0,0.0,,,
0068,04.495,circumcise,sunat  menyunat,selet,"silaam, selet meN-~ -an~ -i~ ni-~ ni--an~",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,meN- -an -i ni- ni--an,,,,culture,tr,action,,0405,,0.0,0.0,,,
0069,04.480,vagina,kemaluan perempuan,tebe,"tebe ['], toLe [']",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0078,065,333.0,0.0,,,
0069,04.480,vagina,kemaluan perempuan,toLe,"tebe ['], toLe [']",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,bodyparts,noun,,anggota tubuh,0078,065,333.0,0.0,,,
0069b,04.482,genital labia,bibir vulva,kidi,kidi ~,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,bodypart,noun,,,,,0.0,0.0,,,
0070,04.670,have sexual intercourse,tubuh  bersetubuh (manusia) ->03.115,buLe,"buLe mo--an  ~, kedut meN--an  ~",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,mo--an  ,,,,body,intr / ref,action,,0080,,0.0,0.0,,,
0070,04.670,have sexual intercourse,tubuh  bersetubuh (manusia) ->03.115,kedut,"buLe mo--an  ~, kedut meN--an  ~",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,meN--an  ,,,,body,intr / ref,action,,0080,,0.0,0.0,,,
0072,04.731,become pregnant,jadi hamil,motian,motian,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,body,tr,,,,,0.0,0.0,,,
0075,04.720,give birth to,lahir  melahirkan  dilahirkan  #,anak,anak mag--an,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,mag--an,,,,body,tr,action,,0413/01,,0.0,0.0,,,
0076,04.470,womb,"kandungan, rahim ->02.270",baLe anak,baLe anak,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0077,04.722,afterbirth,"tembuni, ari-ari",tau lengan,tau lengan,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,body,noun,mass,,0180,,0.0,0.0,,,
0078,04.723,umbilical cord,tali pusat,balaon piso·,balaon piso·,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0062,,0.0,0.0,,,
0079,04.725,midwife,bidan ->22.410,sando,sando  ['],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,['],,,culture,noun,,,0414,,0.0,0.0,,,
0080,04.465,anus,"dubur, lubang pantat",poroi,"poroi, oti ~, bolot ~",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0071,061*,7.0,0.0,,,
0080,04.465,anus,"dubur, lubang pantat",oti,"poroi, oti ~, bolot ~",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0071,061*,7.0,0.0,,,
0080,04.465,anus,"dubur, lubang pantat",bolot,"poroi, oti ~, bolot ~",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0071,061*,7.0,0.0,,,
0081,04.464,buttocks,"pantat, bokong",buntut,"buntut, balambang ~ 93",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0069,060,38.0,0.0,,,
0081,04.464,buttocks,"pantat, bokong",balambang  93,"buntut, balambang ~ 93",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0069,060,38.0,0.0,,,
0082,04.665,"excrement, feces",tahi,tatai,tatai,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,body,noun,mass,anggota tubuh,0073,063,95.0,0.0,,,
0082a,04.668,excrement (hard),tahi yg keras,tobo·,tobo· ~,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,body,noun,mass,anggota tubuh,0073a,,0.0,0.0,,,
0082b,04.669,excrement: shitty fart ?,"tahi sedikit, kentut dgn sedikit sisanya #",kontit,kontit ~,Totoli,Panasakan,120.817,1.0518,,False,,,True,nan,,,,,body,noun,mass,anggota tubuh,0073b,,0.0,0.0,,,
0082c,,waste,ampas,sibat,sibat ~,Totoli,Panasakan,120.817,1.0518,,False,,,True,nan,,,,,body,noun,mass,anggota tubuh,0073c,,0.0,0.0,,,
0082d,04.667,excrement of animals,tahi binatang,pudit,pudit,Totoli,Panasakan,120.817,1.0518,,True,,,True,nan,,,,,body,noun,mass,anggota tubuh,0073d,,0.0,0.0,,,
0083,04.660,defecate,"berak, membuang air besar",tai,"tai ma-~ matatai ""sering berak"" ka-RDP--na 93x6",Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,ma- matatai  ka-RDP--na 6,,"""sering berak""",,body,intr,action,kata kerja,0072,452,73.0,0.0,,,
0084,04.650,urinate,kencing (k.k.),momio,momio ~,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,body,intr,action,,0082,,0.0,0.0,,,
0085,04.651,urine,air kencing #collapse?,mio,mio,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0083,062,332.0,0.0,,,
0086,04.640,fart,kentut  berkentut,ontut,ontut mog-,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,mog-,,,,body,intr,action,,0075,,0.0,0.0,,,
0086a,04.641,fart (howling),kentut (meraung),kuuk,kuuk moN- ~ matala- ~  93,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,moN-  matala-   93,,,,body,intr,action,,0075a,,0.0,0.0,,,
0086b,04.642,"fart (no sound, smells)","kentut (busuk, tapi tiada bunyi)",siit,siit moN-  siit mongoo (paling busuk)  ~,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,moN-  siit mongoo   ,,(paling busuk),,body,intr,action,,0075b,,0.0,0.0,,,
0087,04.334,lines in the palm of the hand,rajah tangan  ->04.155,oat lima,oat lima,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0103,,0.0,0.0,,,
0088,04.346,middle finger,jari tengah,tomudu ttonga,tomudu ttonga,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0110,,0.0,0.0,,,
0088a,04.347,index finger,jari telunjuk,poddutu·,poddutu·,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0109,,0.0,0.0,,,
0089,04.321,wrist/ankle  ?,mata kaki / jari  ?#,palinggisan,palinggisan (answer also to pergelangan kaki=31)#p56,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,(answer also to pergelangan kaki=31),,bodyparts,noun,,,,,0.0,0.0,,,
0090,04.313,upper arm,pangkal lengan,puun toto,puun toto,Totoli,Panasakan,120.817,1.0518,,True,,,True,nan,,,,,bodyparts,noun,,,0098,,0.0,0.0,,,
0090a,04.314,forearm,lengan bagian bawah,singgu·,"singgu·  (fingerspitze bis ellbogen, 93)#",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,(fingerspitze bis ellbogen; 93),,bodyparts,noun,,,,,0.0,0.0,,,
0091,04.352,calf,betis,bisit,bisit,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0093,040,0.0,0.0,,,
0091b,04.353,shin,tulang kering,bulud,bulud ~ 93x,Totoli,Panasakan,120.817,1.0518,,False,,,False,nan,,,,,,noun,,,0094,,0.0,0.0,,,
0093,04.281,nape,tengkuk,tundun,tundun,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0040,,0.0,0.0,,,
0094,04.295,Adam's apple,"jakun, lekum",hulukuum,hulukuum  p29,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0039,,0.0,0.0,,,
0095,04.462,waist,pinggang,kaLenges,kaLenges [+k],Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,[+k],,,bodyparts,noun,,,,,0.0,0.0,,,
0096,04.468,tailbone (coccyx),tulang tungging/ekor,kantui,"kantui, burukuis (ayam) 93",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0070,,0.0,0.0,,,
0096,04.468,tailbone (coccyx),tulang tungging/ekor,burukuis  93,"kantui, burukuis (ayam) 93",Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,(ayam),,bodyparts,noun,,,0070,,0.0,0.0,,,
0096a,04.469,tailbone (very tip of coccyx),tulang ekor (ujungnya),ubus  93.5,ubus  93.5,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodypart,noun,,,0070a,,0.0,0.0,,,
0097,04.430,navel,pusat,piso·,piso·,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0061,,0.0,0.0,,,
0098,04.460,stomach,lambung,baki kompong,baki kompong,Totoli,Panasakan,120.817,1.0518,,True,,,False,nan,,,,,bodyparts,noun,,,0053,,0.0,0.0,,,
