NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0228,18.410,call,panggil  memanggil,lëba,lëba mo-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-,,,,,tr,action,,1206,,0.0,0.0,,,
0229,18.415,beckon with the hand,panggil  memanggil (dgn tangan),ambë,ambë moN- -i,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN- -i,,,,,tr,,kata kerja,,374,40.0,0.0,,,
0230,18.220,"say, speak, utter",kata  berkata,gambul,"gambul moN-E mo-RDP-~, boto' E moN-E moN-RDP-~",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,moN-E mo-RDP-,,,,,intr / tr,action,kata kerja,1205,376*,247.0,64.0,C216 D69 E202 F186 G200,71.0,127.0
0230,18.220,"say, speak, utter",kata  berkata,boto' E,"gambul moN-E mo-RDP-~, boto' E moN-E moN-RDP-~",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,moN-E moN-RDP-,,,,,intr / tr,action,kata kerja,1205,376*,247.0,64.0,C216 D69 E202 F186 G200,71.0,127.0
0231,18.210,speak,bicara  berbicara,gombo' E,gombo' E mo-RDP-E~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,mo-RDP-E,,,,,intr / tr,action,,1202,,0.0,0.0,,,
0232,18.185,speak with a burr,bicara dgn artikulasi uvular,goyot,goyot mo-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,body,intr,action,,0157,,0.0,0.0,,,
0233,18.130,shout,teriak  berteriak,loloa,loloa më-  -me,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,më-  -me,,,,body,intr,action,,0160,,0.0,0.0,,,
0235,18.150,whisper,bisik-bisik  berbisik-bisik,siit,siit më-RDP--anE,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,më-RDP--anE,,,,,intr / tr,action,,1204,,0.0,0.0,,,
0236,18.211,stammer,gagap,dodong,dodong ma-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,ma-E,,,,body,intr,action,,0156,,0.0,0.0,,,
0237,18.230,be silent,diam,odoy,odoy mV-E mopo-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E mopo-E,,,,,stative,event,,1200,,0.0,0.0,,,
0238,18.221,story,cerita,uman,uman RDP2-ongE moN-RDP-~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,RDP2-ongE moN-RDP-,,,,culture,noun,,kebiasaan,0356,476,289.0,0.0,,,
0239,18.110,voice,suara,suara,suara,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,body,noun,,,0158,,0.0,0.0,,,
0240,18.112,hoarse,parau,'ëës,'ëës mV-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E,,,,body,stative,state,,0159,,0.0,0.0,,,
0241,18.240,language,bahasa,basa,basa,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,noun,,kebiasaan,,478,367.0,0.0,,,
0242,18.260,word,kata =18.220#move,boto',boto'  ~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,,,,,,noun,,kebiasaan,,477,367.0,0.0,,,
0243,18.390,"abuse, scold",maki  memaki,bulayas,bulayas moN-E [1. mombuáyase],Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN-E ,[1. mombuáyase],,,,tr,action,,1207,,0.0,0.0,,,
0244,18.330,"confess, admit",aku  mengaku,tuu',"tuu' moN--anE 93* monutuu'anE ""berjanji"" 93* -in--angE",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN--anE monutuu'anE  -in--angE,,"""berjanji""",,,tr,action,,1199,,0.0,0.0,,,
0245,18.340,deny,sangkal  menyangkal,sangkal,"sangkal, sakarinye",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,tr,action,,1198,,0.0,0.0,,,
0245,18.340,deny,sangkal  menyangkal,sakarinye,"sangkal, sakarinye",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,tr,action,,1198,,0.0,0.0,,,
0246,18.370,refuse,tolak  menolak #,lauja io,lauja io  (=lauje + 3.SG)#,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,(=lauje + 3.SG),,,tr,action,,1270,,0.0,0.0,,,
0247,18.360,promise,janji  berjanji,janji,janji me--an~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,me--an,,,,,tr,,,,,0.0,0.0,,,
0248,18.380,forbid,larang  melarang,ampo,ampo moN- no--a'~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,moN- no--a',,,,,tr,action,,,,0.0,0.0,,,
0249,18.440,threaten,ancam  mengancam,ambiit,"ambiit no-E, gila' moN-RDP- [monggigila'] -ome",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,no-E,,,,,tr,action,,,,0.0,0.0,,,
0249,18.440,threaten,ancam  mengancam,gila',"ambiit no-E, gila' moN-RDP- [monggigila'] -ome",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN-RDP-  -ome,[monggigila'],,,,tr,action,,,,0.0,0.0,,,
0250,18.170,whistle,siul  bersiul,mpoyung,mpoyung me-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,me-E,,,,,intr,action,,,,0.0,0.0,,,
0251,18.120,sing,"nyanyi  menyanyi, bernyanyi (w)",gumbuy E,"gumbuy E mo-E, unul moN-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,,intr / tr,action,kata kerja,1203,379,0.0,0.0,C200 E178 F187 G201,,135.0
0251,18.120,sing,"nyanyi  menyanyi, bernyanyi (w)",unul,"gumbuy E mo-E, unul moN-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN-E,,,,,intr / tr,action,kata kerja,1203,379,0.0,0.0,C200 E178 F187 G201,,135.0
0252,18.510,write,tulis  menulis,tulis,tulis moN-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN-E,,,,,tr/intr,action,,,,0.0,0.0,,,
0253,18.450,boast,sombong  menyombong,tompo',"tompo' ma-E, jampa ma-",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,ma-E,,,,,intr,action,,,,0.0,0.0,,,
0253,18.450,boast,sombong  menyombong,jampa,"tompo' ma-E, jampa ma-",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,ma-,,,,,intr,action,,,,0.0,0.0,,,
0254,18.225,"report, inform",beritahu  memberitahu,Bambal,"Bambal moN%0-E, karëba' -in- mo-~, pëëlu -in-, +17.170",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN%0-E,,,,say,tr,action,kata kerja,,375,305.0,0.0,,,
0254,18.225,"report, inform",beritahu  memberitahu,karëba',"Bambal moN%0-E, karëba' -in- mo-~, pëëlu -in-, +17.170",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,-in- mo-,,,,say,tr,action,kata kerja,,375,305.0,0.0,,,
0254,18.225,"report, inform",beritahu  memberitahu,pëëlu,"Bambal moN%0-E, karëba' -in- mo-~, pëëlu -in-, +17.170",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-in-,,,,say,tr,action,kata kerja,,375,305.0,0.0,,,
0254,18.225,"report, inform",beritahu  memberitahu,,"Bambal moN%0-E, karëba' -in- mo-~, pëëlu -in-, +17.170",Lauje,Bou,120.0175,0.6603,,True,,,False,+17.170,,,,,say,tr,action,kata kerja,,375,305.0,0.0,,,
0255,16.670,"lie, tell lies","bohong  berbohong, dusta  berdusta",ntuul,ntuul mo-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-,,,,,intr,action,kata kerja,1272,372,165.0,0.0,Wu 089,,
0256,16.620,"like, want, be_willing","suka, mau, hendak, ingin",malani,"malani, seilu -nye",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,tr,action,,1243,,0.0,0.0,,,
0256,16.620,"like, want, be_willing","suka, mau, hendak, ingin",seilu,"malani, seilu -nye",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-nye,,,,,tr,action,,1243,,0.0,0.0,,,
0257,16.530,"fear, be afraid of",takut (kepada),Bulë [b,"Bulë [b/ß] mV- [1. moßuë] -me, banggu mV-   93/21",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,tr,state,kata kerja,,365*,106.0,22.0,,,44.0
0257,16.530,"fear, be afraid of",takut (kepada),ß],"Bulë [b/ß] mV- [1. moßuë] -me, banggu mV-   93/21",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-  -me,[1. moßuë],,,,tr,state,kata kerja,,365*,106.0,22.0,,,44.0
0257,16.530,"fear, be afraid of",takut (kepada),banggu,"Bulë [b/ß] mV- [1. moßuë] -me, banggu mV-   93/21",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-   ,,,,,tr,state,kata kerja,,365*,106.0,22.0,,,44.0
0258,16.410,hate,benci,'abiri',"'abiri' no-~, caca no- -in-~ ""hinakan"" 93",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,no-,,,,,tr,action,,1239,,0.0,0.0,,,
0258,16.410,hate,benci,caca,"'abiri' no-~, caca no- -in-~ ""hinakan"" 93",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,no- -in-  93,,"""hinakan""",,,tr,action,,1239,,0.0,0.0,,,
0259,16.290,kiss,"kecup  mengecup, cium mencium",kundu,kundu më-~ më-RDP--an RDP--anE =15.220,Lauje,Bou,120.0175,0.6603,,False,,,False,=15.220,më- më-RDP--an RDP--anE ,,,,,tr,action,,1236,,0.0,0.0,,,
0260,16.270,love,"cinta  mencintai, kasih  mengasihi",seilu,seilu më--a'E -a'E =16.620,Lauje,Bou,120.0175,0.6603,,True,,,False,=16.620,më--a'E -a'E ,,,,,tr,action,,1238,,0.0,0.0,,,
0261,16.330,"anxiety, worry","kegelisahan, kecemasan",sësa,sësa ma- -me  =11.290,Lauje,Bou,120.0175,0.6603,,True,,,False,=11.290,ma- -me  ,,,,,noun,,,,,0.0,0.0,,,
0262,16.350,pity,kasihan,ondong E,ondong E mo-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,,noun,,,,,0.0,0.0,,,
0263,16.440,jealous,cemburu,ëlat,"ëlat me-E, gilang mo-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,me-E,,,,,noun,,,,,0.0,0.0,,,
0263,16.440,jealous,cemburu,gilang,"ëlat me-E, gilang mo-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,,noun,,,,,0.0,0.0,,,
0264,16.450,shame,rasa malu #combine with 16.452#,sili,sili  mV-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-,,,,,noun,,,,,0.0,0.0,,,
0265,16.630,hope,harapan #check 16.625#,ranu,ranu -a',Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-a',,,,,noun,,,,,0.0,0.0,,,
0266,17.360,secret,rahasia,rahasia,rahasia ~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,,,,,culture,stati/noun,,,,,0.0,0.0,,,
0267,16.690,forgive,maaf  memaafkan,ampun,ampun moN--i,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN--i,,,,,tr,action,,,,0.0,0.0,,,
0268,16.770,"mistake, error","kesalahan, kekeliruan",sala,sala -nye,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-nye,,,,,noun,,,,,0.0,0.0,,,
0269,15.720,feel,rasa  merasai,nyama,nyama RDP1,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,RDP1,,,,,tr,action,,1230,,0.0,0.0,,,
0270,15.722,"touch, feel","raba  meraba, sentuh menyentuh",lanas,"lanas mo-E, sindu' moN-'  -in-  ~ p60",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,,tr,action,,1231,,0.0,0.0,,,
0270,15.722,"touch, feel","raba  meraba, sentuh menyentuh",sindu',"lanas mo-E, sindu' moN-'  -in-  ~ p60",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,moN-'  -in-   ,,,,,tr,action,,1231,,0.0,0.0,,,
0271,15.712,"pinch, squeeze","jepit  menjepit, tekan  menekan",'entil,'entil mëN-E  [1. mengémpile],Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mëN-E  ,[1. mengémpile],,,,tr,action,,1259,,0.0,0.0,,,
0272,15.220,"smell, sniff",cium  mencium,kundu,kundu më- -me,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,më- -me,,,,,tr,action,kata kerja,1229,384*,271.0,29.0,,,141.0
0273,15.260,"stink, smell",bau  berbau busuk,boo,boo -nye,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-nye,,,,,stative,event,,0076,,0.0,0.0,Wu 140,,
0274,15.310,"taste, nibble at",cicip  mencicipi,ëpë,"ëpë moN- in--ang~ =15.410, mimis mo-E",Lauje,Bou,120.0175,0.6603,,False,,,False,=15.410,moN- in--ang ,,,,,tr,action,,1232,,0.0,0.0,,,
0274,15.310,"taste, nibble at",cicip  mencicipi,mimis,"ëpë moN- in--ang~ =15.410, mimis mo-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,,tr,action,,1232,,0.0,0.0,,,
0275,15.410,hear,dengar  mendengar,longo,"longo mo'o- i- no-~, ëpë më'e- -in-",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,mo'o- i- no-,,,,,tr,action,kata kerja,1227,382,135.0,44.0,C185 D57 E169 F168 G181,58.0,68.0
0275,15.410,hear,dengar  mendengar,ëpë,"longo mo'o- i- no-~, ëpë më'e- -in-",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,më'e- -in-,,,,,tr,action,kata kerja,1227,382,135.0,44.0,C185 D57 E169 F168 G181,58.0,68.0
0276,15.510,see,lihat  melihat,'ita,'ita me- moN-  p30,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,me- moN-  ,,,,,tr,action,kata kerja,1228,383*,251.0,46.0,C184 D56 E168 F167 G180,57.0,130.0
0276a,15.522,watch,tonton menonton,mongontongontongE,mongontongontongE p30,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,tr,action,kata kerja,,,0.0,0.0,,,
0277,15.550,show,lihat  memperlihatkan ->15.510,'ita,'ita mopo--a'E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mopo--a'E,,,,,tr,action,,,,0.0,0.0,,,
0278,11.310,"look for, seek",cari  mencari,intug,intug moN-E -in-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN-E -in-,,,,,tr,action,,1174,,0.0,0.0,,,
0279,15.532,spy,intai  mengintai,ilo',ilo'  moN-E  p30,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN-E  ,,,,,tr,action,,1225,,0.0,0.0,,,
0279a,15.525,look around,toleh menoleh,silig,silig moN%n-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN%n-E,,,,,tr,action,,,,0.0,0.0,,,
0279b,15.524,look out (of the window),lihat ke luar,labe,labe mopo-  p30,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mopo-  ,,,,,tr,action,,,,0.0,0.0,,,
0280,15.531,"guard, watch",jaga  menjaga,pëdaani,pëdaani/pëdooni =12.180,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,,tr,action,,1224,,0.0,0.0,,,
0280,15.531,"guard, watch",jaga  menjaga,pëdooni,pëdaani/pëdooni =12.180,Lauje,Bou,120.0175,0.6603,,True,,,False,=12.180,,,,,,tr,action,,1224,,0.0,0.0,,,
0281,04.840,"painful, sore",sakit,pëës,pëës mV-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E,,,,disease,stative,,kata sifat,201,290*,209.0,160.0,,,
0284,04.853,swell (like an abcess),"gembung  bergembung, bengkak  membengkak",mangka' E,mangka' E me-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,me-E,,,,,intr,process,kata kerja,,457,0.0,87.0,,,158.0
0285,04.852,"swelling, swollen",bengkak,mbuul me,mbuul me/mo-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0212,,0.0,0.0,,,
0285,04.852,"swelling, swollen",bengkak,,mbuul me/mo-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo-E,,,,disease,noun,,,0212,,0.0,0.0,,,
0287,04.865,blister from friction,lepuh karena geserkan,papa,papa mV-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-,,,,disease,noun,,,,,0.0,0.0,,,
0287a,04.866,blister from heat,lepuh dari panas,boyus,boyus mV-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E,,,,disease,noun,,,,,0.0,0.0,,,
0288,04.869,pus,nanah,nana,nana,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,,,0.0,0.0,,,
0289,04.970,blind,buta,Bulol,"Bulol mV-E [mobúole], ponso mV-~ -me (tidak ada biji mata)",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E ,[mobúole],,,disease,stative,state,kata sifat,0229,288,25.0,0.0,C137 E128 F128 G137,,
0289,04.970,blind,buta,ponso,"Bulol mV-E [mobúole], ponso mV-~ -me (tidak ada biji mata)",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,mV- -me ,,(tidak ada biji mata),,disease,stative,state,kata sifat,0229,288,25.0,0.0,C137 E128 F128 G137,,
0290,04.950,deaf,tuli,pansong,"pansong mV-E, bongol mV-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E,,,,disease,stative,state,kata sifat,0228,289,69.0,0.0,C136 E127 F127 G136,,
0290,04.950,deaf,tuli,bongol,"pansong mV-E, bongol mV-E",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-E,,,,disease,stative,state,kata sifat,0228,289,69.0,0.0,C136 E127 F127 G136,,
0291,04.882,rash,ruam,'atol,=04.856,Lauje,Bou,120.0175,0.6603,,True,,,False,=04.856,me-E 'V-,,,,disease,noun,,,0214,,0.0,0.0,,,
0292,04.888,framboesia,patek,lonto,lonto mo- -me ~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,mo- -me ,,,,disease,noun,,,0216,,0.0,0.0,,,
0293,04.886,measles,campak,tanasi,tanasi ~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,,,,,disease,noun,,,0211,,0.0,0.0,,,
0294,04.883,scabies,kudis,nu'a,nu'a,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0217,,0.0,0.0,,,
0295,04.887,small pox,cacar,sagala,sagala,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0210,,0.0,0.0,,,
0296,04.884,"ichtyosis, tinea",kaskado,po'o,po'o,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0215,,0.0,0.0,,,
0297,04.856,"itch, be itchy",gatal,'atol,'atol me-E 'V-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,me-E 'V-,,,,body,intr,,kata kerja,,453*,151.0,0.0,C210 E181 F192 G208,,
0298,04.858,"scratch (an itch, body)",garuk  menggaruk (w) (badan),'u'ug,'u'ug -i moN-E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-i moN-E,,,,body,intr / tr,action,kata kerja,,454,249.0,77.0,,,128.0
0299,04.847,goitre,gondong,boo' E,boo' E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0213,,0.0,0.0,,,
0300,15.385,rheumatism,"sengal, encok",ngilu,ngilu më-RDP--an,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,më-RDP--an,,,,disease,noun,,,0220,,0.0,0.0,,,
0301,04.855,scar,bekas luka,gëlës u pa'itonye,gëlës u pa'itonye,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,anggota tubuh,0198,066,248.0,0.0,,,
0302,04.850,wound,luka,pa'it,"pa'it mV--ongE, ba'at mV--ongE",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV--ongE,,,,disease,noun,,,0196,,0.0,0.0,,,
0302,04.850,wound,luka,ba'at,"pa'it mV--ongE, ba'at mV--ongE",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV--ongE,,,,disease,noun,,,0196,,0.0,0.0,,,
0303,04.851,an infected wound,luka bernanah,ba'atonye 'anana,ba'atonye 'anana/na'ananame,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0197,,0.0,0.0,,,
0303,04.851,an infected wound,luka bernanah,na'ananame,ba'atonye 'anana/na'ananame,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0197,,0.0,0.0,,,
0304,04.843,fever,"demam, malaria",'o'og,'o'og no-a',Lauje,Bou,120.0175,0.6603,,True,,,False,nan,no-a',,,,disease,noun,,,0204/5,,0.0,0.0,,,
0304a,04.842,fever (feeling cold),demam  (dingin rasahan),Bulias,Bulias no--a',Lauje,Bou,120.0175,0.6603,,True,,,False,nan,no--a',,,,disease,noun,,,0204/5,,0.0,0.0,,,
0305,04.846,headache,"sakit kepala, pusing",mepëës,mepëës/pèpees A ba'inye,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0219,,0.0,0.0,,,
0305,04.846,headache,"sakit kepala, pusing",pèpees A ba'inye,mepëës/pèpees A ba'inye,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,disease,noun,,,0219,,0.0,0.0,,,
0306,04.845,cold (catarrh),selesma ->04.232,sopung,"sopung RDP-E 'V-RDP2-E ""flu""  93ok",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,RDP-E 'V-RDP2-E   93ok,,"""flu""",,disease,noun,state,,0222,,0.0,0.0,,,
0308,,have a stomach ache,sakit perut,pëës E ompong,pëës E ompong ~,Lauje,Bou,120.0175,0.6603,,False,,,True,nan,,,,,disease,intr,state,,0206,,0.0,0.0,,,
0309,04.663,have diarrhoea,ceret  menceret,pujit,pujit RDP1~ mo'o--ang/mo--ang,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,RDP1 mo'o--ang,,,,disease,intr,event,,0208,,0.0,0.0,,,
0309,04.663,have diarrhoea,ceret  menceret,,pujit RDP1~ mo'o--ang/mo--ang,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mo--ang,,,,disease,intr,event,,0208,,0.0,0.0,,,
0310,04.895,cramp,kejang,malë,malë  mV- -me,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV- -me,,,,disease,noun,state,,0224,,0.0,0.0,,,
0311,04.880,medicine,obat,ulam E,ulam E [w],Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,[w],,,disease,noun,,buatan manusia,0233,253,179.0,0.0,,,
0312,04.860,"heal, cure",sembuh  menyembuhkan,mo'ongondo' E,mo'ongondo' E -ome =14.280,Lauje,Bou,120.0175,0.6603,,True,,,False,=14.280,-ome ,,,,disease,tr,action,,,,0.0,0.0,,,
0314,04.753,death,kematian,na'apatëang E,na'apatëang E,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,body,noun,event,,0184,,0.0,0.0,,,
0315,04.750,"die, dead",mati,ate,ate mV-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,mV-,,,,death,intr,state,kata kerja,0185,411,68.0,75.0,C190 D60 E174 F175 G190,61.0,27.0
0316,04.752,die  (figurative),tinggal  meninggal dunia ->14.255,mëtëulëme asalonye,mëtëulëme asalonye ~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,,,,,death,intr,event,,0183,,0.0,0.0,,,
0317,04.760,kill,bunuh  membunuh (orang),pate,pate ma'a- më-~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,ma'a- më-,,,,death,tr,action,kata kerja,0192,434*,153.0,74.0,C192 D96 E195 F174 G189,62.0,81.0
0318,04.770,corpse,mayat,maiat E,maiat E [2. maíyate],Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,[2. maíyate],,,death,noun,object,,0188,,0.0,0.0,,,
0319,04.782,"coffin, bier supporting the cloth covering a corpse (Islam)","peti mati, keranda",rungun E,"rungun E, dindingari  ~ (Islam)",Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,death,noun,abstract,,0189,,0.0,0.0,,,
0319,04.782,"coffin, bier supporting the cloth covering a corpse (Islam)","peti mati, keranda",dindingari,"rungun E, dindingari  ~ (Islam)",Lauje,Bou,120.0175,0.6603,,False,,,False,nan,,,(Islam),,death,noun,abstract,,0189,,0.0,0.0,,,
0320,04.785,funeral ceremony,upacara kematian,mëlalongE toinatë,mëlalongE toinatë  ->12.050,Lauje,Bou,120.0175,0.6603,,True,,,False,->12.050,,,,,death,noun,event,,0404,,0.0,0.0,,,
0322,04.771,deceased: the deceased,orang mati,toinatë,toinatë,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,death,noun,object,,0186,,0.0,0.0,,,
0323,04.780,"bury, inter",kubur  menguburkan,tanong,tanong moN%t-E -in-,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,moN%t-E -in-,,,,death,tr,,kata kerja,0190,413,36.0,0.0,,,
0324,04.795,inherit,warisi  mewarisi,waris,waris më--i~,Lauje,Bou,120.0175,0.6603,,False,,,False,nan,më--i,,,,death,tr,event,,0193,,0.0,0.0,,,
0325,02.360,mother,ibu,siina,siina -nya,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-nya,,,,kinship,noun,,hubungan kemasyarakatan,0256,075,185.0,59.0,C144 E135 F134 G143,,96.0
0325a,02.362,mother (form of address),ibu (panggilan),'o'ina,'o'ina,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0256a,,0.0,0.0,,,
0326,02.350,father,"bapak, ayah",siama,siama -nye,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,-nye,,,,kinship,noun,,hubungan kemasyarakatan,0255,074,105.0,60.0,C143 E134 F133 G142,,43.0
0326a,02.352,father (form of address),bapak  (panggilan),mama,mama,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0255a,,0.0,0.0,,,
0327,02.370,parents,orang tua,to sia'ang,to sia'ang,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,kinship,noun,,,0255/25,,0.0,0.0,,,
0328,02.455,sibling,saudara (kandung),soungaunga,soungaunga  [2. sungaunga],Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,[2. sungaunga],,,,noun,,hubungan kemasyarakatan,0268/26,084,262.0,0.0,,,
0329,02.440,brother,saudara laki-laki,logas E,"logas E, soungaunga langkai",Lauje,Bou,120.0175,0.6603,,True,,,True,nan,,,,,kinship,noun,,,0268,,0.0,0.0,Sa 20,,
0329,02.440,brother,saudara laki-laki,soungaunga langkai,"logas E, soungaunga langkai",Lauje,Bou,120.0175,0.6603,,True,,,True,nan,,,,,kinship,noun,,,0268,,0.0,0.0,Sa 20,,
0330,02.450,sister,saudara perempuan,bëbinë,bëbinë,Lauje,Bou,120.0175,0.6603,,True,,,True,nan,,,,,kinship,noun,,,0269,,0.0,0.0,Sa 149,,
0331,02.457,older sibling,kakak,sia'a,sia'a,Lauje,Bou,120.0175,0.6603,,True,,,False,nan,,,,,kinship,noun,,hubungan kemasyarakatan,0270,085*,0.0,0.0,C151 E138 F137 G147,,
