NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1135,12.080,"on top of, above",di atas,i tebuat,STD: i tebuat p27 +BOA/OKS: ri +KNI,Pendau,Sitadong,120.3278,0.865,,True,,,False,nan,,,,,space,prepositon,,posisi,1437,348,0.0,175.0,C101 E93 F92 G99,,
1135,12.080,"on top of, above",di atas,ri,STD: i tebuat p27 +BOA/OKS: ri +KNI,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositon,,posisi,1437,348,0.0,175.0,C101 E93 F92 G99,,
1136,12.070,"under, below",di bawah,i teriong,STD: i teriong  +BOA +KNI +OKS: ri,Pendau,Sitadong,120.3278,0.865,,True,,,False,nan,,,,,space,prepositio,,posisi,1440/1444,347*,331.0,176.0,C103 E95 F94 G101,,
1136,12.070,"under, below",di bawah,ri,STD: i teriong  +BOA +KNI +OKS: ri,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositio,,posisi,1440/1444,347*,331.0,176.0,C103 E95 F94 G101,,
1137,12.011,behind,di belakang,i te'e BOA,STD: i te'e BOA ~ +OKS: ri,Pendau,Sitadong,120.3278,0.865,,False,,,False,nan,,,,,space,prepositio,,posisi,,349*,0.0,0.0,C105 E97 F96 G103,,
1137,12.011,behind,di belakang,ri,STD: i te'e BOA ~ +OKS: ri,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositio,,posisi,,349*,0.0,0.0,C105 E97 F96 G103,,
1138,12.050,inside,di dalam,i lalong,STD: i lalong  +KNI~ +BOA~ +OKS: ri,Pendau,Sitadong,120.3278,0.865,,False,,,False,nan,,,,,space,prepositio,,posisi,1457,352,0.0,174.0,C100 E92 F91 G98,,
1138,12.050,inside,di dalam,ri,STD: i lalong  +KNI~ +BOA~ +OKS: ri,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositio,,posisi,1457,352,0.0,174.0,C100 E92 F91 G98,,
1139,12.432,nearby,di dekat ->12.430,,OKS: =12.430,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,=12.430,,,,,space,prepositio,,,1452,,0.0,0.0,,,
1140,12.040,in front,"di depan, di muka",ri tolo,OKS: ri tolo  +BOA~,Pendau,Ogo Kaasi,120.3284,0.8413,,False,,,False,nan,,,,,space,prepositio,,posisi,1412,350*,0.0,0.0,C104 E96 F95 G102,,
