NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0001,04.110,body,"badan, tubuh",alae,alae,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0001,001,28.0,0.0,,,
0001a,04.115,self,"diri , sendiri",mboto,mboto  p7,Taje,Tanampedagi,120.0116,-0.4904,,True,,,True,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0002,04.200,head,kepala,vai,vai,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0002,002,134.0,24.0,C116 D37 E108 F107 G116,38.0,67.0
0003,04.202,skull,"tengkorak, tempurung kepala  ->08.832",bolobo,bolobo,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0005,003,0.0,0.0,,,
0003a,04.206,"skin (head, not body)",kulit kepala,vuringis,vuringis,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0003b,04.207,fontanel,ubun-ubun,tombaomba,"tombaomba -nya, totora -nya (belakang)",Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,,noun,,,,,0.0,0.0,,,
0003b,04.207,fontanel,ubun-ubun,totora,"tombaomba -nya, totora -nya (belakang)",Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya ,,(belakang),,,noun,,,,,0.0,0.0,,,
0004,04.203,brain,otak,uto,uto,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0036,004*,32.0,0.0,,,
0005,04.140,"hair (head, not body)",rambut  ->04.144,vuvut,vuvut  -nya  p89,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya  ,,,,bodyparts,noun,,anggota tubuh,0006,005,131.0,26.0,C109 D36 E106 F105 G114,37.0,64.0
0005a,04.141,"gray hair (head, not body)",uban,gurang,gurang / gura -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0006a,,0.0,0.0,Z,,
0005a,04.141,"gray hair (head, not body)",uban,gura,gurang / gura -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0006a,,0.0,0.0,Z,,
0006,04.205,forehead,dahi,lio,lio,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0004,007,119.0,0.0,,,
0007,04.201,temple,pelipis,kasumpi,kasumpi -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,,013,0.0,0.0,,,
0008,04.204,face,"muka, wajah",lenje,lenje  p31,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0003,006*,99.0,0.0,C133 E124 F108 G117,,
0009,04.210,eye,mata,mata,mata  +SGA,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0011,008,96.0,45.0,C118 D39 E110 F109 G118,40.0,39.0
0010,04.216,eyeball,biji mata ->08.311,vuu nu mata,vuu nu mata,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,,noun,,anggota tubuh,,009,0.0,0.0,,,
0010a,04.217,pupil (eye),manik mata,mata vuring,mata vuring / vuring-nya  p86,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0010a,04.217,pupil (eye),manik mata,,mata vuring / vuring-nya  p86,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,vuring-nya  ,,,,,noun,,,,,0.0,0.0,,,
0011,04.212,eyebrow,"kening, alis mata",engkilap,engkilap / ingkilap  -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0015,010*,97.0,0.0,,,
0011,04.212,eyebrow,"kening, alis mata",ingkilap,engkilap / ingkilap  -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0015,010*,97.0,0.0,,,
0012,04.214,eyelashes,bulu mata,vulu,vulu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0013,011,98.0,0.0,,,
0013,16.380,tear (from crying),air mata,ju nu mata,ju nu mata,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,body,noun,,anggota tubuh,0016/17,012,303.0,0.0,,,
0015,04.220,ear,telinga,talinga,talinga  +SGA,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0009,022,85.0,43.0,C117 D38 E109 F115 G124,39.0,35.0
0015a,04.221,ear lobe,cuping,tampa,tampa -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,,noun,,,,,0.0,0.0,,,
0016,04.222,earwax,tahi telinga,tai ntuli,tai ntuli,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0010,,0.0,0.0,,,
0016a,04.225,disease of the ear,sakit telinga (air busuk keluar),ulig,ulig  -nya/-inya p91,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,,,0.0,0.0,,,
0016a,04.225,disease of the ear,sakit telinga (air busuk keluar),,ulig  -nya/-inya p91,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-inya ,,,,bodyparts,noun,,,,,0.0,0.0,,,
0017,04.240,mouth,mulut,ngunju,ngunju  +SGA,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0022,017*,187.0,30.0,C120 D41 E112 F111 G120,42.0,98.0
0017a,04.242,"mouth: oral cavity, oropharynx",mulut (dalam) terbuka,nganga,nganga,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0024,,0.0,0.0,,,
0018,04.250,lip,bibir,vivi,vivi,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0025/26,018*,168.0,0.0,C121 E113 F112 G121,,
0019,04.260,tongue,lidah,oyo,oyo,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0031,019,323.0,32.0,C123 D43 E115 F114 G123,44.0,172.0
0020,04.270,tooth,gigi,ngisi,ngisi,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0033,020,304.0,31.0,C122 D42 E114 F113 G122,43.0,173.0
0021,04.230,nose,hidung,enge,enge  +SGA,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0018,014,200.0,27.0,C119 D40 E111 F110 G119,41.0,106.0
0022,04.231,nostril,lubang hidung,lulu nu enge,lulu nu enge,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0019,,0.0,0.0,,,
0022a,04.234,wall/side of the nose,cuping hidung,tampa nu enge,tampa nu enge,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0023,04.208,cheek,pipi,palimpi,palimpi -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0021,015,45.0,0.0,,,
0024,04.168,cheekbone,tulang pipi,vuu nu palimping,vuu nu palimping,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,,noun,,anggota tubuh,,016,0.0,0.0,,,
0025,04.209,chin,dagu,ngaje,ngaje -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0029,021,49.0,0.0,,,
0026,04.370,"foot, leg",kaki,paa,paa,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0086,038,162.0,4.0,C125 D45 E117 F121 G130,46.0,55.0
0027,04.380,toe,jari kaki,numbung paa,numbung paa p86,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0106,046,321.0,0.0,,,
0028,04.373,sole of the foot,tapak kaki,oyaba,oyaba -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0087,044,275.0,0.0,,,
0029,04.360,knee,lutut,vulang tuu,vulang tuu,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0091,041,154.0,0.0,C126 D46 E118 F122 G131 Sa92,47.0,
0030,04.362,"popliteal space, back of the knee#",(pe)lipatan lutut,pilua,pilua ro-,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,ro-,,,,bodyparts,noun,,anggota tubuh,0092,042*,0.0,0.0,,,
0030a,04.363,knee cap,tempurung lutut,tutubanga,tutubanga -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,,,0.0,0.0,,,
0031,04.371,"joint (ankle, elbow, wrist)","sendi, pergelangan (kaki, tangan, etc)",oyu,oyu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0088,043*,5.0,0.0,,,
0031a,04.376,ankle,"mata kaki, buku lali",vulali,vulali,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,,,,,,,0.0,0.0,,,
0032,04.372,heel,tumit,tadung,tadung,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0089,045,138.0,0.0,,,
0033,04.330,hand,tangan,tonuju,"tonuju  =04.314, pale p21",Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,=04.314,,,,,bodyparts,noun,,anggota tubuh,0097,027*,132.0,1.0,C127 D47 E119 F119 G128,48.0,65.0
0033,04.330,hand,tangan,pale,"tonuju  =04.314, pale p21",Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0097,027*,132.0,1.0,C127 D47 E119 F119 G128,48.0,65.0
0034,04.331,palm of the hand,tapak tangan,rarong tonuju,rarong tonuju,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0102,028,210.0,0.0,,,
0035,12.541,span (eight inches),jengkal,ninjangani,ninjangani,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,,,,anggota tubuh,,029,279.0,0.0,,,
0036,04.340,finger,jari,numbung,numbung  p30,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0104,030,110.0,0.0,,,
0037,04.342,thumb,ibu jari,numbung oge,numbung oge,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0108,031,0.0,0.0,,,
0038,04.343,"pinky, little finger",jari kelingking,onjiling,onjiling,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0112,032,0.0,0.0,,,
0039,04.344,fingernail,kuku jari,kalupa,kalupa -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0107,033,111.0,0.0,C124 D44 E116 F120 G129,,
0040,04.320,elbow,siku,siu,siu [syunya],Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,[syunya],,,bodyparts,noun,,anggota tubuh,0100,026,94.0,0.0,,,
0041,04.310,arm,lengan,,"->04.113, 04.314",Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,->04.113,->04.113,,,,bodyparts,noun,,,0095,,0.0,0.0,,,
0041,04.310,arm,lengan,04.314,"->04.113, 04.314",Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0095,,0.0,0.0,,,
0042,04.400,chest,dada,baraba,baraba -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0041/42,035,46.0,0.0,,,
0043,04.410,breast,"susu, buah dada",susu,susu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0044,036*,34.0,18.0,C130 D50 E122 G126 Sa18,51.0,
0044,04.412,nipple,puting susu,ngunju nu susu,ngunju nu susu,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0045,,0.0,0.0,,,
0045,04.411,suck at the breast,susu  menyusu,susu,susu moN- moN--ao,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,moN- moN--ao,,,,body,intr,action,,0048,,0.0,0.0,,,
0046,04.415,milk,air susu,ju nu susu,ju nu susu,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,body,noun,mass,,0046,,0.0,0.0,,,
0047,04.280,neck,leher,votovu,votovu -nya   SGA: ßoto nu ßuu~,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya  ,,,,bodyparts,noun,,anggota tubuh,0038,023*,192.0,25.0,C129 D49 E121 F116 G125,50.0,103.0
0047,04.280,neck,leher,ßoto nu ßuu,votovu -nya   SGA: ßoto nu ßuu~,Taje,Singura (part of Sienjo),120.0307,-0.3502,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0038,023*,192.0,25.0,C129 D49 E121 F116 G125,50.0,103.0
0048,04.290,throat (esophagus),kerongkongan,kandoko,kandoko -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0037,024*,315.0,0.0,,,
0049,04.191,upper back,punggung atas,tanga,tanga -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0063,034*,11.0,13.0,,,6.0
0049b,04.192,"backbone, spine",tulang punggung,vuu nu tanga,vuu nu tanga,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0064,,0.0,0.0,,,
0050,04.435,belly,perut,ompong,ompong  +SGA,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0054,037*,16.0,14.0,C128 D48 E120 F117 G127 Z4.46A,49.0,10.0
0051,04.144,body hair,bulu (badan)  ->04.140,vulu,vulu,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0122,047*,0.0,0.0,C115 E107 F106 G115,,
0052,04.300,shoulder,bahu,avaa,avaa  [1. áva],Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,[1. áva],,,bodyparts,noun,,anggota tubuh,0065,025,261.0,19.0,,,
0053,04.301,shoulderblade,tulang belikat,vuu nu avaa,vuu nu avaa,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0066,,0.0,0.0,,,
0053a,04.302,collarbone,tulang selangka,lologi,lologi -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,,,0.0,0.0,,,
0054,04.351,thigh,paha,timpung,timpung / timpu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0090,039,309.0,0.0,,,
0054,04.351,thigh,paha,timpu,timpung / timpu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0090,039,309.0,0.0,,,
0055,04.120,skin (person),kulit,ulis,ulis -nya  p8 p42 p90,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya    ,,,,bodyparts,noun,,anggota tubuh,0121,048,265.0,12.0,C117 D27 E101 F100 G107,28.0,137.0
0056,04.160,bone,tulang,vuu,vuu  -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0115,051,31.0,15.0,C112 D30 E104 F104 G113,31.0,17.0
0057,04.162,rib,tulang rusuk,vuu nu usu,vuu nu usu,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0050,052,232.0,0.0,,,
0057a,04.163,"breastbone, sternum",tulang dada,vuu nu baraba,vuu nu baraba [2. buu],Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,[2. buu],,,bodyparts,noun,,anggota tubuh,,,0.0,0.0,,,
0058,04.440,heart,jantung ->08.845,sule,sule,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0052,053*,136.0,0.0,C132 D51 G111,52.0,69.0
0059,04.150,blood,darah,raa,raa -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,body,noun,mass,anggota tubuh,0116,054,26.0,23.0,C111 D29 E103 F103 G110,30.0,15.0
0060,04.454,"gall, bile",empedu,poyu,poyu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0057,057*,0.0,0.0,,,
0061,04.461,"intestines, guts (G)","usus, isi perut (w)",tailiko,tailiko,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0055,059*,150.0,16.0,,,63.0
0062,04.451,kidney,"buah pinggang, ginjal",táipang,táipang    +SGA ->08.870,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,->08.870,,,,,bodyparts,noun,,,0059,,0.0,0.0,,,
0063,04.450,liver,hati,ate,ate,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0056,056*,170.0,17.0,C131 D52 E123 F118 G112,53.0,90.0
0064,04.441,lungs,paru-paru,ate bura,ate bura -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0051,058,175.0,0.0,,,
0065,04.130,"flesh, meat",daging (mentah),isi,isi -nya   p8,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya   ,,,,bodyparts,noun,,anggota tubuh,0539/01,049*,0.0,103.0,C110 D28 E102 F102 G108,29.0,95.0
0066,04.492,penis,kemaluan laki-laki,uti,uti  ~,Taje,Tanampedagi,120.0116,-0.4904,,False,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0077,064*,213.0,0.0,,,
0067,04.490,testicle,buah pelir,tavu,tavu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,0079,,0.0,0.0,,,
0068,04.495,circumcise,sunat  menyunat,sampil,sampil ro- moN-,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,ro- moN-,,,,culture,tr,action,,0405,,0.0,0.0,,,
0069,04.480,vagina,kemaluan perempuan,vana,vana,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0078,065,333.0,0.0,,,
0072,04.731,become pregnant,jadi hamil,lumalo,lumalo mo-,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,mo-,,,,body,tr,,,,,0.0,0.0,,,
0073,04.730,pregnant,"hamil, kandung mengandung ->04.435",noomponong,noomponong -mo p86,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-mo ,,,,body,stative,state,kata kerja,0178,474,0.0,0.0,C213 E192 F193 G209,,
0075,04.720,give birth to,lahir  melahirkan  dilahirkan  #,monganao,monganao,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,body,tr,action,,0413/01,,0.0,0.0,,,
0076,04.470,womb,"kandungan, rahim ->02.270",rarong ompong,rarong ompong,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0077,04.722,afterbirth,"tembuni, ari-ari",tavuni,tavuni,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,body,noun,mass,,0180,,0.0,0.0,,,
0078,04.723,umbilical cord,tali pusat,puse,puse,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0062,,0.0,0.0,,,
0079,04.725,midwife,bidan ->22.410,sando,sando,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,culture,noun,,,0414,,0.0,0.0,,,
0080,04.465,anus,"dubur, lubang pantat",lulu ntai,lulu ntai,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0071,061*,7.0,0.0,,,
0081,04.464,buttocks,"pantat, bokong",gampuru,gampuru,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0069,060,38.0,0.0,,,
0082,04.665,"excrement, feces",tahi,tai,tai,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,body,noun,mass,anggota tubuh,0073,063,95.0,0.0,,,
0083,04.660,defecate,"berak, membuang air besar",tai,tai motu-  p25,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,motu-  ,,,,body,intr,action,kata kerja,0072,452,73.0,0.0,,,
0084,04.650,urinate,kencing (k.k.),tulee,tulee mo- nipotulei,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,mo- nipotulei,,,,body,intr,action,,0082,,0.0,0.0,,,
0085,04.651,urine,air kencing #collapse?,lee,lee,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,anggota tubuh,0083,062,332.0,0.0,,,
0086,04.640,fart,kentut  berkentut,ontut,ontut moN- -mo/-imo p89,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,moN- -mo,,,,body,intr,action,,0075,,0.0,0.0,,,
0086,04.640,fart,kentut  berkentut,,ontut moN- -mo/-imo p89,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-imo ,,,,body,intr,action,,0075,,0.0,0.0,,,
0087a,04.335,fist,"tinju, kepalan",pajaguru,pajaguru,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0088,04.346,middle finger,jari tengah,numbung tatanganya,numbung tatanganya  p41,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0110,,0.0,0.0,,,
0088a,04.347,index finger,jari telunjuk,tujuao,tujuao,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0109,,0.0,0.0,,,
0089a,04.322,wrist-joint   ?,pergelangan tangan,palude,palude -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,,,,,,,0.0,0.0,,,
0090,04.313,upper arm,pangkal lengan,onggong,onggong    p30,Taje,Tanampedagi,120.0116,-0.4904,,True,,,True,nan,,,,,bodyparts,noun,,,0098,,0.0,0.0,,,
0090a,04.314,forearm,lengan bagian bawah,tonuju,tonuju  =04.330   p30,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,=04.330,,,,,bodyparts,noun,,,,,0.0,0.0,,,
0091,04.352,calf,betis,tavu mpaa,tavu mpaa -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,anggota tubuh,0093,040,0.0,0.0,,,
0091b,04.353,shin,tulang kering,bulud,bulud -inya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-inya,,,,,noun,,,0094,,0.0,0.0,,,
0093,04.281,nape,tengkuk,tundung,tundung / tundu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0040,,0.0,0.0,,,
0093,04.281,nape,tengkuk,tundu,tundung / tundu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,0040,,0.0,0.0,,,
0094,04.295,Adam's apple,"jakun, lekum",vuroko,vuroko -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,0039,,0.0,0.0,,,
0095,04.462,waist,pinggang,binggi,binggi -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,,,0.0,0.0,,,
0095a,04.312,armpit,ketiak,keke,keke -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,,noun,,,0099,,0.0,0.0,,,
0096,04.468,tailbone (coccyx),tulang tungging/ekor,tontoidung,tontoidung / tontoidu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0070,,0.0,0.0,,,
0096,04.468,tailbone (coccyx),tulang tungging/ekor,tontoidu,tontoidung / tontoidu -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,0070,,0.0,0.0,,,
0097,04.430,navel,pusat,puse,puse   p88,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0061,,0.0,0.0,,,
0099,04.271,gums,gusi,ngiri,ngiri -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,0035,,0.0,0.0,,,
0100,04.272,molar,geraham,bagang,bagang / baga -nya [bagangnya]  p91,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,bodyparts,noun,,,0034,,0.0,0.0,,,
0100,04.272,molar,geraham,baga,bagang / baga -nya [bagangnya]  p91,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya   ,[bagangnya],,,bodyparts,noun,,,0034,,0.0,0.0,,,
0100a,04.244,palate,langit-langit mulut,tadoya,tadoya -nya  p40,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya  ,,,,bodyparts,noun,,,0032,,0.0,0.0,,,
0101,04.452,spleen,limpa,vao,vao -nya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,bodyparts,noun,,,0058,,0.0,0.0,,,
0102,04.155,"vein, tendon","urat, urat darah",uat,uat -inya,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-inya,,,,bodypart,noun,,anggota tubuh,0118,055*,334.0,0.0,,,
0105,05.791,"fat, grease#",lemak,longu,longu mo-,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,mo-,,,,,noun,prop / sta,anggota tubuh,1073,050*,104.0,104.0,C113 D31 E105 F101 G109,32.0,42.0
0106,04.232,mucus,ingus ->04.845,nguus,nguus  -nya/-inya  p90,Taje,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nya,,,,body,noun,,,0020,,0.0,0.0,,,
